Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,28.98543269766228,39.51132821657974
Tue May  2 00:00:00 2017,34.302977806738646,39.51132821657974
Wed May  3 00:00:00 2017,18.09600684322872,39.51132821657974
Thu May  4 00:00:00 2017,22.07361409274715,39.51132821657974
Fri May  5 00:00:00 2017,17.9520616734165,39.51132821657974
Sat May  6 00:00:00 2017,25.52965757403227,39.51132821657974
Sun May  7 00:00:00 2017,24.93807438852573,39.51132821657974
Mon May  8 00:00:00 2017,40.636382930596085,39.51132821657974
Tue May  9 00:00:00 2017,36.20067388335125,39.51132821657974
Wed May 10 00:00:00 2017,21.1316947653969,39.51132821657974
Thu May 11 00:00:00 2017,46.239696222785554,39.51132821657974
Fri May 12 00:00:00 2017,20.456092654049222,39.51132821657974
Sat May 13 00:00:00 2017,20.83931673611094,39.51132821657974
Sun May 14 00:00:00 2017,53.636845241257575,39.51132821657974
Mon May 15 00:00:00 2017,35.68084231302922,39.51132821657974
Tue May 16 00:00:00 2017,16.425680026153724,39.51132821657974
Wed May 17 00:00:00 2017,26.901918418403696,39.51132821657974
Thu May 18 00:00:00 2017,49.82907804425137,39.51132821657974
Fri May 19 00:00:00 2017,30.962973214049278,39.51132821657974
Sat May 20 00:00:00 2017,22.431708649896606,39.51132821657974
Sun May 21 00:00:00 2017,8.583990036092223,39.51132821657974
Mon May 22 00:00:00 2017,17.808063072836188,39.51132821657974
Tue May 23 00:00:00 2017,16.75876192228116,39.51132821657974
Wed May 24 00:00:00 2017,18.13117097293147,39.51132821657974
Thu May 25 00:00:00 2017,43.881722900590496,39.51132821657974
Fri May 26 00:00:00 2017,49.60385132600055,39.51132821657974
Sat May 27 00:00:00 2017,23.682965566020048,39.51132821657974
Sun May 28 00:00:00 2017,8.515828042332707,39.51132821657974
Mon May 29 00:00:00 2017,26.363655627213962,39.51132821657974
Tue May 30 00:00:00 2017,35.07669052623159,39.51132821657974
Wed May 31 00:00:00 2017,25.648454938720626,39.51132821657974
