,Train Loss,Validation Loss
1,60.848302340411635,36.89377401977457
2,36.989582889382206,30.77291813161638
3,33.697420576478834,28.32602150294943
4,32.62305573864134,27.835611157519843
5,31.632998655271958,26.940002892179727
6,30.27785142007111,26.467333687676323
7,29.121797720735554,27.53387587942103
8,28.404530755306656,29.001564965025924
9,27.805390405599237,28.830805153402377
10,27.36927796597765,29.381352076821003
11,26.958031428588598,30.23081250814554
12,26.632879370148657,29.927502887223355
13,26.32665115133274,29.08281875340315
14,26.17580756158862,29.806942174938843
15,26.04869408359446,28.06389536054331
16,25.81673346828867,29.062699613178076
17,25.595756987248713,29.539114503877563
18,25.50227974008255,28.48584057823304
19,25.36454545237672,27.925496107788497
20,25.217693851281425,28.29671297833911
21,25.06194434597081,28.46944814557243
22,24.935150622270005,27.8804773540907
23,24.904441884835418,27.941257374688288
24,24.935213166183807,29.042256836395538
25,24.81033013274905,28.04124120144861
26,24.8834690215724,28.37126769558076
27,24.789802814151606,26.831697188825164
28,24.608821798629652,28.747620273234595
29,24.616210303737706,28.959620504823636
30,24.79725233375647,27.703514788740424
31,24.6027848065201,28.044291710340847
32,24.757236614937387,29.502507497332857
33,24.555432105129338,28.84361424112833
34,24.41475477774082,27.443635351768958
35,24.448314320238545,29.823706569210177
36,24.43909682811876,28.29008032814149
37,24.496775155680425,27.747941348715067
38,24.387363420229878,28.209472131130944
39,24.098436340869423,28.168590195290076
40,24.00945249273706,28.362560069689188
41,23.97343879748696,28.085260485662783
42,24.494354905808756,28.62408459314736
43,24.410605781442353,28.422605787981368
44,24.21576711741507,28.228529209304455
45,24.023715331839252,28.608257306946648
46,24.069016173804744,28.62512752146704
47,24.173899954650974,28.508897236598436
48,24.039606278068533,27.556898480247852
49,23.981243016639716,28.462238039167122
50,24.301240595294153,28.66702228934107
