Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,33.830832678107896,43.24921315073415
Tue May  2 00:00:00 2017,29.962283747714153,43.24921315073415
Wed May  3 00:00:00 2017,42.42394067641263,43.24921315073415
Thu May  4 00:00:00 2017,12.396883491270476,43.24921315073415
Fri May  5 00:00:00 2017,23.287304926460806,43.24921315073415
Sat May  6 00:00:00 2017,41.07086621373497,43.24921315073415
Sun May  7 00:00:00 2017,45.06028703738903,43.24921315073415
Mon May  8 00:00:00 2017,54.53307385383592,43.24921315073415
Tue May  9 00:00:00 2017,18.273654446013797,43.24921315073415
Wed May 10 00:00:00 2017,37.16065597851258,43.24921315073415
Thu May 11 00:00:00 2017,16.49944094580751,43.24921315073415
Fri May 12 00:00:00 2017,20.40452761312504,43.24921315073415
Sat May 13 00:00:00 2017,28.747497363546408,43.24921315073415
Sun May 14 00:00:00 2017,143.3333764510301,43.24921315073415
Mon May 15 00:00:00 2017,25.382872242065755,43.24921315073415
Tue May 16 00:00:00 2017,18.34316215488243,43.24921315073415
Wed May 17 00:00:00 2017,18.77405089649681,43.24921315073415
Thu May 18 00:00:00 2017,39.958755896585586,43.24921315073415
Fri May 19 00:00:00 2017,35.94944702784938,43.24921315073415
Sat May 20 00:00:00 2017,25.93574783480911,43.24921315073415
Sun May 21 00:00:00 2017,32.58474746073665,43.24921315073415
Mon May 22 00:00:00 2017,25.50592957324856,43.24921315073415
Tue May 23 00:00:00 2017,15.483992821360268,43.24921315073415
Wed May 24 00:00:00 2017,12.383841715178797,43.24921315073415
Thu May 25 00:00:00 2017,17.44460325172109,43.24921315073415
Fri May 26 00:00:00 2017,38.39600311855008,43.24921315073415
Sat May 27 00:00:00 2017,33.76463948741259,43.24921315073415
Sun May 28 00:00:00 2017,41.83050552817171,43.24921315073415
Mon May 29 00:00:00 2017,20.91273675988155,43.24921315073415
Tue May 30 00:00:00 2017,19.608563201928796,43.24921315073415
Wed May 31 00:00:00 2017,19.803234835250013,43.24921315073415
