Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,33.95201893993189,19.006268172501322
Tue May  2 00:00:00 2017,23.76398040972285,19.006268172501322
Wed May  3 00:00:00 2017,27.540177833950462,19.006268172501322
Thu May  4 00:00:00 2017,12.652179845298335,19.006268172501322
Fri May  5 00:00:00 2017,12.841995923389423,19.006268172501322
Sat May  6 00:00:00 2017,15.480256746549198,19.006268172501322
Sun May  7 00:00:00 2017,37.28953341346367,19.006268172501322
Mon May  8 00:00:00 2017,41.88125258308266,19.006268172501322
Tue May  9 00:00:00 2017,19.31144801943667,19.006268172501322
Wed May 10 00:00:00 2017,17.049968843511394,19.006268172501322
Thu May 11 00:00:00 2017,31.39601644758683,19.006268172501322
Fri May 12 00:00:00 2017,27.335386501885907,19.006268172501322
Sat May 13 00:00:00 2017,53.10849300319532,19.006268172501322
Sun May 14 00:00:00 2017,24.56404472599507,19.006268172501322
Mon May 15 00:00:00 2017,21.65117299118859,19.006268172501322
Tue May 16 00:00:00 2017,19.83086477640044,19.006268172501322
Wed May 17 00:00:00 2017,12.016113436120957,19.006268172501322
Thu May 18 00:00:00 2017,37.215861386422574,19.006268172501322
Fri May 19 00:00:00 2017,25.74676843755435,19.006268172501322
Sat May 20 00:00:00 2017,20.513932908054894,19.006268172501322
Sun May 21 00:00:00 2017,26.695391227384146,19.006268172501322
Mon May 22 00:00:00 2017,16.01198424437278,19.006268172501322
Tue May 23 00:00:00 2017,23.911827395802604,19.006268172501322
Wed May 24 00:00:00 2017,15.988792488835337,19.006268172501322
Thu May 25 00:00:00 2017,18.813457913438697,19.006268172501322
Fri May 26 00:00:00 2017,27.79102578120845,19.006268172501322
Sat May 27 00:00:00 2017,31.735258109719926,19.006268172501322
Sun May 28 00:00:00 2017,28.196161475029626,19.006268172501322
Mon May 29 00:00:00 2017,27.31641116543348,19.006268172501322
Tue May 30 00:00:00 2017,22.574609407181864,19.006268172501322
Wed May 31 00:00:00 2017,24.927882604798633,19.006268172501322
