Date,actual speed,predicted speed
2017-05-08 00:00:00,102.0,101.07453
2017-05-08 00:05:00,102.2,101.25794
2017-05-08 00:10:00,105.4,100.99127
2017-05-08 00:15:00,105.0,100.02479
2017-05-08 00:20:00,104.6,100.14491
2017-05-08 00:25:00,104.5,100.2459
2017-05-08 00:30:00,105.0,100.62152
2017-05-08 00:35:00,104.6,101.677704
2017-05-08 00:40:00,104.2,102.3539
2017-05-08 00:45:00,105.2,102.72268
2017-05-08 00:50:00,104.4,102.33676
2017-05-08 00:55:00,105.8,102.00821
2017-05-08 01:00:00,106.4,102.039024
2017-05-08 01:05:00,103.4,102.081314
2017-05-08 01:10:00,104.0,101.79003
2017-05-08 01:15:00,105.25,101.47086
2017-05-08 01:20:00,108.5,101.83883
2017-05-08 01:25:00,107.8,101.86397
2017-05-08 01:30:00,107.8,101.58504
2017-05-08 01:35:00,107.2,102.12686
2017-05-08 01:40:00,106.25,103.01439
2017-05-08 01:45:00,106.0,103.02467
2017-05-08 01:50:00,108.75,103.53181
2017-05-08 01:55:00,108.8,103.8379
2017-05-08 02:00:00,107.99999999999999,104.111565
2017-05-08 02:05:00,107.4,104.23808
2017-05-08 02:10:00,107.0,103.77412
2017-05-08 02:15:00,104.6,102.869606
2017-05-08 02:20:00,105.4,102.492485
2017-05-08 02:25:00,105.8,101.91874
2017-05-08 02:30:00,106.0,101.36258
2017-05-08 02:35:00,102.2,100.97921
2017-05-08 02:40:00,111.2,101.03345
2017-05-08 02:45:00,112.2,101.17199
2017-05-08 02:50:00,109.4,101.33747
2017-05-08 02:55:00,109.4,101.792625
2017-05-08 03:00:00,111.4,102.46238
2017-05-08 03:05:00,111.2,103.09931
2017-05-08 03:10:00,109.6,103.52401
2017-05-08 03:15:00,112.6,103.594124
2017-05-08 03:20:00,109.0,103.095215
2017-05-08 03:25:00,103.8,102.264206
2017-05-08 03:30:00,93.8,101.5756
2017-05-08 03:35:00,93.8,101.47991
2017-05-08 03:40:00,94.2,101.20611
2017-05-08 03:45:00,95.6,101.04606
2017-05-08 03:50:00,101.2,101.09831
2017-05-08 03:55:00,103.8,101.43815
2017-05-08 04:00:00,103.4,101.64858
2017-05-08 04:05:00,104.8,101.7957
2017-05-08 04:10:00,101.2,102.048584
2017-05-08 04:15:00,103.6,102.489845
2017-05-08 04:20:00,104.5,102.897995
2017-05-08 04:25:00,105.2,103.20074
2017-05-08 04:30:00,104.6,103.24176
