,Train Loss,Validation Loss
1,62.8323924553118,48.58695362047361
2,40.07598574119572,38.91506596962815
3,35.20790385867248,37.776527359297766
4,33.54457669709485,36.55858073703926
5,32.419841513355365,34.99132384210372
6,31.30703939113592,34.14879512586185
7,30.573737695795852,33.84767404805563
8,29.659608678287643,33.003454189643925
9,28.8627689932934,33.35889164744233
10,28.24137708680354,32.532301873115
11,27.865889304755722,32.65550336287014
12,27.474790181861533,32.01337383404942
13,27.07847806961742,32.21227867379767
14,26.71034705752559,31.87272861490524
15,26.484915679587402,32.90081386463593
16,26.098314262654526,32.198248973594026
17,25.81087190722835,31.812017672692388
18,25.65039081560178,32.30409239741556
19,25.608042300805646,31.703666777094586
20,25.360868251548276,32.36471831656405
21,25.17040733966137,32.15167331807045
22,24.966393058877998,31.43843836290468
23,24.853097555590967,32.27071313320657
24,24.831210568557644,31.882016205358426
25,24.69036954339599,30.70818007056446
26,24.593775308781865,31.0408116096031
27,24.52630893019098,31.221660441875123
28,24.372860382320216,32.47280833306981
29,24.47011084615357,32.27145895825275
30,24.425454057125226,32.65485582715138
31,24.425082182697533,32.18789026083332
32,24.310997999844712,31.77902893510577
33,24.268375733571695,31.564429681602693
34,24.166587924816803,31.393914109667747
35,24.162369442185707,31.225718223298852
36,24.12837376628923,31.0984388770192
37,24.140901220132235,30.608722552089233
38,24.01076548557354,31.827589949687454
39,24.026908309212562,31.23195035719052
40,23.937387915653485,32.08491170453724
41,24.06172574376938,32.97865024091263
42,24.036028810319664,31.200216211725234
43,24.116632938865582,31.699173569874365
44,23.971101066180648,32.088962979926556
45,24.10199385549183,32.33550974061229
46,24.02948066213998,32.19387096407705
47,23.939211419020726,31.538888605281464
48,23.922226543915958,31.642424078837216
49,23.94248889252071,32.77127645125533
50,23.856873183631556,32.08196710609292
