,Train Loss,Validation Loss
1,56.78044266899883,41.52200072433684
2,35.20114292423698,33.95421586167293
3,32.06325303394902,31.995155372157136
4,30.59909326306129,31.086754393780986
5,29.49902827173556,30.561877794526968
6,28.56539152029125,30.077402275883674
7,27.514513496902122,29.943733263722333
8,26.557168682808328,29.399715844108538
9,26.0384451399173,29.412213674510173
10,25.726225867660034,28.630369761946174
11,25.480565147023537,28.633425291204432
12,25.304232070181463,28.334368966971486
13,25.169357698597544,29.12200536715058
14,25.040209394481508,29.97019311008188
15,25.067260341203475,28.67162672864197
16,24.63763065366491,28.331795153727057
17,24.577119215934207,28.438730691225473
18,24.340986786218636,28.717826633855907
19,24.23032924777383,28.611259785906103
20,24.054026269738713,28.360898721041462
21,23.911116663580536,27.751916576191938
22,23.891423270386255,27.729740982586673
23,23.78736129621023,28.111405668528455
24,23.697316521743712,27.643701688666273
25,23.740540872443155,27.7014826623431
26,23.630357522032586,28.35791212055359
27,23.605865539610587,27.7947313229921
28,23.52890044267894,27.60987298414747
29,23.46926308412909,27.798559140024242
30,23.475073594630675,27.74479629600535
31,23.473301693915936,28.019524679196806
32,23.404218830052447,27.52233380676119
33,23.3597895298347,27.790022297616385
34,23.31572355413972,27.739946300265068
35,23.285909594321737,27.61175556808081
36,23.28746291685304,27.743886860700588
37,23.245801671096835,27.464766181634047
38,23.191691486654065,27.304627084496527
39,23.250055724019084,27.50624866725406
40,23.15976585563993,27.128273596076298
41,23.177494642105856,27.738605297141724
42,23.130858845768113,27.58722677346458
43,23.11124493351078,27.483687187129732
44,23.07951238809816,27.29869912331234
45,23.063058340029066,27.597226803218188
46,23.068423902751594,27.37595352786081
47,22.957103694318228,27.671420036542024
48,22.972095678071426,27.281383579923908
49,23.006937603126236,27.389849099654707
50,23.019222846754918,27.212397390810107
