Date,Daily Error,Rush Hour Error
Tue Jan 10 00:00:00 2017,26.61016146847221,31.369901882885202
Fri Feb 10 00:00:00 2017,26.61016146847221,31.369901882885202
Mon Apr 10 00:00:00 2017,26.61016146847221,31.369901882885202
Wed May 10 00:00:00 2017,26.61016146847221,31.369901882885202
Sat Jun 10 00:00:00 2017,26.61016146847221,31.369901882885202
Mon Jul 10 00:00:00 2017,26.61016146847221,31.369901882885202
Thu Aug 10 00:00:00 2017,26.61016146847221,31.369901882885202
Sun Sep 10 00:00:00 2017,26.61016146847221,31.369901882885202
Tue Oct 10 00:00:00 2017,26.61016146847221,31.369901882885202
Fri Nov 10 00:00:00 2017,26.61016146847221,31.369901882885202
Sun Dec 10 00:00:00 2017,26.61016146847221,31.369901882885202
