,Train Loss,Validation Loss
1,64.06247230401786,46.37226293292748
2,45.73012585843879,43.572488886450756
3,42.376944382483224,37.40944835256199
4,38.04702560083925,32.67112440022115
5,36.487201083099556,32.244263020868836
6,35.20820398039124,31.461580930022418
7,34.024151414032005,30.40506380705664
8,32.47840999687982,29.257065890404174
9,31.50904525631892,29.256708185079738
10,30.87878643071708,28.957846158652135
11,30.365491510482652,28.267135511194994
12,29.62023864930454,28.7035437356397
13,29.23251634999857,27.75610403119005
14,28.660876835635516,29.062105056598103
15,28.383889593039765,27.283188612933085
16,28.283409451638356,27.244412234591955
17,27.800254813883463,27.13653427937309
18,27.35796510666618,27.41752273056108
19,27.449240902185196,27.426486343296652
20,27.172525741076694,27.579325903490716
21,27.174502685908127,26.919233473424377
22,26.78973905441042,27.054764731886422
23,26.748185184895185,26.693685776086024
24,26.69920800201279,26.268515613478453
25,26.64096943511223,26.470042256534402
26,26.28316784062058,26.942878556130502
27,26.295688632121205,27.05427100089601
28,26.261463379097062,26.66756056892085
29,25.95787608406529,26.61481061199595
30,26.040396452745828,26.204064825464627
31,26.190199123588148,26.679935143078644
32,25.793857058389744,26.59970257487999
33,25.747543158324717,27.625802144181304
34,25.950519410425734,26.668340399785695
35,25.586936932179654,26.211733072542298
36,25.45084571855355,27.334070471942727
37,25.786049807736404,27.28823282754966
38,25.646761168710412,26.678295507043753
39,25.51404734019852,25.178003602826657
40,25.18890401901239,26.545650000499588
41,25.34342595105029,26.096675094614174
42,25.053756653517187,26.409308437163453
43,25.137955358448465,25.93000779418171
44,25.203838194755054,26.717236085591583
45,25.110942319749718,25.8477988969251
46,25.052870919042263,26.37736417678407
47,25.03891822962973,27.496284544165363
48,25.470292142425222,26.94082346906517
49,25.286159058044984,25.57248094965359
50,24.72280818482043,26.233519086982998
