Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,43.354503426751805,43.21396636495492
Tue May  2 00:00:00 2017,25.218470407487185,43.21396636495492
Wed May  3 00:00:00 2017,26.286122213094256,43.21396636495492
Thu May  4 00:00:00 2017,24.299356048175333,43.21396636495492
Fri May  5 00:00:00 2017,28.505707894976293,43.21396636495492
Sat May  6 00:00:00 2017,30.547241688475133,43.21396636495492
Sun May  7 00:00:00 2017,22.43181000717785,43.21396636495492
Mon May  8 00:00:00 2017,29.001327998401546,43.21396636495492
Tue May  9 00:00:00 2017,26.546018504258672,43.21396636495492
Wed May 10 00:00:00 2017,23.158025466004066,43.21396636495492
Thu May 11 00:00:00 2017,22.749756474997465,43.21396636495492
Fri May 12 00:00:00 2017,33.07905252355471,43.21396636495492
Sat May 13 00:00:00 2017,18.88762087844532,43.21396636495492
Sun May 14 00:00:00 2017,41.07915598807946,43.21396636495492
Mon May 15 00:00:00 2017,41.7529111240697,43.21396636495492
Tue May 16 00:00:00 2017,26.039948426673504,43.21396636495492
Wed May 17 00:00:00 2017,26.469497349682214,43.21396636495492
Thu May 18 00:00:00 2017,46.34193462021394,43.21396636495492
Fri May 19 00:00:00 2017,61.76310431496612,43.21396636495492
Sat May 20 00:00:00 2017,36.804634301421515,43.21396636495492
Sun May 21 00:00:00 2017,23.693780384794824,43.21396636495492
Mon May 22 00:00:00 2017,25.418067506218918,43.21396636495492
Tue May 23 00:00:00 2017,32.171640155205786,43.21396636495492
Wed May 24 00:00:00 2017,17.853291003998212,43.21396636495492
Thu May 25 00:00:00 2017,22.247735123789706,43.21396636495492
Fri May 26 00:00:00 2017,37.913256227469894,43.21396636495492
Sat May 27 00:00:00 2017,44.684373282443076,43.21396636495492
Sun May 28 00:00:00 2017,40.17567383603116,43.21396636495492
Mon May 29 00:00:00 2017,17.742151850654054,43.21396636495492
Tue May 30 00:00:00 2017,24.431310062333406,43.21396636495492
Wed May 31 00:00:00 2017,24.749439012205713,43.21396636495492
