Date,actual speed,predicted speed
2017-05-08 00:00:00,94.0,92.18273
2017-05-08 00:05:00,94.2,92.54145
2017-05-08 00:10:00,94.59999999999998,92.97793
2017-05-08 00:15:00,94.39999999999999,93.4672
2017-05-08 00:20:00,97.8,93.88233
2017-05-08 00:25:00,96.8,94.27176
2017-05-08 00:30:00,96.8,94.69002
2017-05-08 00:35:00,97.4,95.128204
2017-05-08 00:40:00,96.5,95.390335
2017-05-08 00:45:00,99.2,95.512924
2017-05-08 00:50:00,97.66666666666669,95.50004
2017-05-08 00:55:00,102.0,95.38436
2017-05-08 01:00:00,103.8,95.79636
2017-05-08 01:05:00,100.0,96.30665
2017-05-08 01:10:00,98.8,96.66798
2017-05-08 01:15:00,96.4,97.06385
2017-05-08 01:20:00,98.8,97.35334
2017-05-08 01:25:00,97.0,97.59085
2017-05-08 01:30:00,95.8,97.79999
2017-05-08 01:35:00,99.8,98.01313
2017-05-08 01:40:00,104.2,98.11371
2017-05-08 01:45:00,104.0,98.2126
2017-05-08 01:50:00,103.6,98.2663
2017-05-08 01:55:00,103.0,98.35037
2017-05-08 02:00:00,101.6,98.47343
2017-05-08 02:05:00,102.8,98.58136
2017-05-08 02:10:00,102.4,98.59555
2017-05-08 02:15:00,101.0,98.63352
2017-05-08 02:20:00,101.0,98.71438
2017-05-08 02:25:00,105.6,98.84005
2017-05-08 02:30:00,104.0,98.953545
2017-05-08 02:35:00,100.0,98.97371
2017-05-08 02:40:00,103.6,98.89961
2017-05-08 02:45:00,103.4,99.135925
2017-05-08 02:50:00,99.4,99.04745
2017-05-08 02:55:00,100.0,98.91954
2017-05-08 03:00:00,102.4,99.105354
2017-05-08 03:05:00,101.0,99.08173
2017-05-08 03:10:00,104.2,99.085106
2017-05-08 03:15:00,104.2,99.08947
2017-05-08 03:20:00,101.0,99.093735
2017-05-08 03:25:00,99.5,99.099335
2017-05-08 03:30:00,101.0,99.096085
2017-05-08 03:35:00,102.2,99.08826
2017-05-08 03:40:00,99.4,99.07493
2017-05-08 03:45:00,104.0,99.07621
2017-05-08 03:50:00,100.0,99.07639
2017-05-08 03:55:00,100.40000000000002,99.08745
2017-05-08 04:00:00,101.2,99.09824
2017-05-08 04:05:00,100.40000000000002,99.09439
2017-05-08 04:10:00,101.6,99.08626
2017-05-08 04:15:00,100.2,99.069496
2017-05-08 04:20:00,102.33333333333331,99.05677
2017-05-08 04:25:00,102.4,99.05924
