Date,actual speed,predicted speed
2017-05-08 00:00:00,102.0,104.30391
2017-05-08 00:05:00,102.2,104.31729
2017-05-08 00:10:00,105.4,104.329735
2017-05-08 00:15:00,105.0,104.341736
2017-05-08 00:20:00,104.6,104.35959
2017-05-08 00:25:00,104.5,104.386894
2017-05-08 00:30:00,105.0,104.41539
2017-05-08 00:35:00,104.6,104.458595
2017-05-08 00:40:00,104.2,104.49174
2017-05-08 00:45:00,105.2,104.50891
2017-05-08 00:50:00,104.4,104.49888
2017-05-08 00:55:00,105.8,104.402664
2017-05-08 01:00:00,106.4,104.27379
2017-05-08 01:05:00,103.4,104.38675
2017-05-08 01:10:00,104.0,104.523384
2017-05-08 01:15:00,105.25,104.6713
2017-05-08 01:20:00,108.5,104.780045
2017-05-08 01:25:00,107.8,104.85516
2017-05-08 01:30:00,107.8,104.90055
2017-05-08 01:35:00,107.2,104.90555
2017-05-08 01:40:00,106.25,104.907646
2017-05-08 01:45:00,106.0,104.925
2017-05-08 01:50:00,108.75,104.92338
2017-05-08 01:55:00,108.8,104.9151
2017-05-08 02:00:00,107.99999999999999,104.8913
2017-05-08 02:05:00,107.4,104.86067
2017-05-08 02:10:00,107.0,104.78516
2017-05-08 02:15:00,104.6,104.62523
2017-05-08 02:20:00,105.4,104.29315
2017-05-08 02:25:00,105.8,103.584984
2017-05-08 02:30:00,106.0,102.28054
2017-05-08 02:35:00,102.2,100.73456
2017-05-08 02:40:00,111.2,100.69097
2017-05-08 02:45:00,112.2,103.012955
2017-05-08 02:50:00,109.4,104.1741
2017-05-08 02:55:00,109.4,102.98194
2017-05-08 03:00:00,111.4,103.58949
2017-05-08 03:05:00,111.2,103.7757
2017-05-08 03:10:00,109.6,104.022125
2017-05-08 03:15:00,112.6,104.31448
2017-05-08 03:20:00,109.0,104.53079
2017-05-08 03:25:00,103.8,104.50606
2017-05-08 03:30:00,93.8,104.47419
2017-05-08 03:35:00,93.8,104.38581
2017-05-08 03:40:00,94.2,104.26131
2017-05-08 03:45:00,95.6,103.94128
2017-05-08 03:50:00,101.2,103.49738
2017-05-08 03:55:00,103.8,102.944984
2017-05-08 04:00:00,103.4,102.59774
2017-05-08 04:05:00,104.8,102.633125
2017-05-08 04:10:00,101.2,102.72559
2017-05-08 04:15:00,103.6,103.09624
2017-05-08 04:20:00,104.5,103.27855
2017-05-08 04:25:00,105.2,103.39808
2017-05-08 04:30:00,104.6,103.469315
2017-05-08 04:35:00,106.4,103.63644
2017-05-08 04:40:00,103.33333333333331,103.60361
2017-05-08 04:45:00,103.2,103.53746
2017-05-08 04:50:00,104.0,103.429245
2017-05-08 04:55:00,104.8,103.40316
2017-05-08 05:00:00,107.2,104.07318
2017-05-08 05:05:00,108.8,104.94251
2017-05-08 05:10:00,110.4,105.620056
2017-05-08 05:15:00,111.8,106.062805
2017-05-08 05:20:00,110.2,106.333305
2017-05-08 05:25:00,108.8,106.49977
2017-05-08 05:30:00,110.6,106.573715
2017-05-08 05:35:00,108.5,106.603615
2017-05-08 05:40:00,108.4,106.66344
2017-05-08 05:45:00,110.0,106.687035
2017-05-08 05:50:00,110.0,106.684784
2017-05-08 05:55:00,111.4,106.69676
2017-05-08 06:00:00,112.2,106.66454
2017-05-08 06:05:00,113.6,106.63242
2017-05-08 06:10:00,111.4,106.60603
2017-05-08 06:15:00,111.4,106.56548
2017-05-08 06:20:00,107.0,106.45426
2017-05-08 06:25:00,105.8,106.298874
2017-05-08 06:30:00,106.6,106.06199
2017-05-08 06:35:00,107.8,105.7554
2017-05-08 06:40:00,106.4,105.34774
2017-05-08 06:45:00,107.4,104.59893
2017-05-08 06:50:00,106.0,103.47055
2017-05-08 06:55:00,105.4,102.29007
2017-05-08 07:00:00,101.75,101.57058
2017-05-08 07:05:00,101.6,101.58971
2017-05-08 07:10:00,101.2,101.607124
2017-05-08 07:15:00,104.6,101.624794
2017-05-08 07:20:00,100.2,101.65971
2017-05-08 07:25:00,100.2,101.69104
2017-05-08 07:30:00,102.2,101.725975
2017-05-08 07:35:00,104.4,101.76664
2017-05-08 07:40:00,101.0,101.81571
2017-05-08 07:45:00,104.25,101.858986
2017-05-08 07:50:00,102.8,101.91476
2017-05-08 07:55:00,101.6,101.953865
2017-05-08 08:00:00,103.0,101.97353
2017-05-08 08:05:00,103.2,101.96724
2017-05-08 08:10:00,103.0,101.964165
2017-05-08 08:15:00,102.4,101.957634
2017-05-08 08:20:00,104.75,101.94694
2017-05-08 08:25:00,104.2,101.92741
2017-05-08 08:30:00,100.6,101.89795
2017-05-08 08:35:00,101.0,101.86484
2017-05-08 08:40:00,102.25,101.8303
2017-05-08 08:45:00,103.4,101.80539
2017-05-08 08:50:00,103.5,101.78498
2017-05-08 08:55:00,105.4,101.77855
2017-05-08 09:00:00,105.75,101.677055
2017-05-08 09:05:00,101.8,101.310745
2017-05-08 09:10:00,100.6,100.69759
2017-05-08 09:15:00,102.4,99.88942
2017-05-08 09:20:00,100.6,98.99713
2017-05-08 09:25:00,88.0,98.22076
2017-05-08 09:30:00,60.8,97.71028
2017-05-08 09:35:00,65.6,97.43515
2017-05-08 09:40:00,42.4,97.31851
2017-05-08 09:45:00,23.799999999999997,97.201195
2017-05-08 09:50:00,23.599999999999998,96.99579
2017-05-08 09:55:00,29.8,96.61001
2017-05-08 10:00:00,29.000000000000004,96.10108
2017-05-08 10:05:00,37.4,95.58013
2017-05-08 10:10:00,42.6,95.1474
2017-05-08 10:15:00,42.6,94.78044
2017-05-08 10:20:00,60.0,94.50466
2017-05-08 10:25:00,95.2,94.27578
2017-05-08 10:30:00,99.0,94.09515
