Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,7.626043703209325,5.608328138028654
Tue May  2 00:00:00 2017,5.527301491079031,5.608328138028654
Wed May  3 00:00:00 2017,5.863278784084912,5.608328138028654
Thu May  4 00:00:00 2017,4.772679897740133,5.608328138028654
Fri May  5 00:00:00 2017,4.102909063990069,5.608328138028654
Sat May  6 00:00:00 2017,4.824312592674891,5.608328138028654
Sun May  7 00:00:00 2017,3.6196897371500976,5.608328138028654
Mon May  8 00:00:00 2017,7.2521304549249015,5.608328138028654
Tue May  9 00:00:00 2017,6.461956487952136,5.608328138028654
Wed May 10 00:00:00 2017,6.349676349412019,5.608328138028654
Thu May 11 00:00:00 2017,4.717964149868403,5.608328138028654
Fri May 12 00:00:00 2017,5.06434407382412,5.608328138028654
Sat May 13 00:00:00 2017,6.913418189177383,5.608328138028654
Sun May 14 00:00:00 2017,6.581455976982908,5.608328138028654
Mon May 15 00:00:00 2017,5.26500898408184,5.608328138028654
Tue May 16 00:00:00 2017,4.60113862316981,5.608328138028654
Wed May 17 00:00:00 2017,6.7182877861109285,5.608328138028654
Thu May 18 00:00:00 2017,23.420944917875726,5.608328138028654
Fri May 19 00:00:00 2017,20.283983007187814,5.608328138028654
Sat May 20 00:00:00 2017,7.598545445724066,5.608328138028654
Sun May 21 00:00:00 2017,7.03762528578445,5.608328138028654
Mon May 22 00:00:00 2017,4.92340093542118,5.608328138028654
Tue May 23 00:00:00 2017,14.18019594507592,5.608328138028654
Wed May 24 00:00:00 2017,7.779496074852655,5.608328138028654
Thu May 25 00:00:00 2017,7.311436101148822,5.608328138028654
Fri May 26 00:00:00 2017,5.611920927501195,5.608328138028654
Sat May 27 00:00:00 2017,8.13549215872381,5.608328138028654
Sun May 28 00:00:00 2017,3.3072937866228322,5.608328138028654
Mon May 29 00:00:00 2017,4.188502351622847,5.608328138028654
Tue May 30 00:00:00 2017,44.91790643313989,5.608328138028654
Wed May 31 00:00:00 2017,4.599376722689384,5.608328138028654
