Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,34.61287719976334,49.5041898441116
Tue May  2 00:00:00 2017,18.11293458817088,21.49352090752034
Wed May  3 00:00:00 2017,22.75954133647556,20.49507625025481
Thu May  4 00:00:00 2017,16.920336293605633,24.81384137100345
Fri May  5 00:00:00 2017,21.613040478717224,28.220861076345173
Sat May  6 00:00:00 2017,32.408404020334075,35.872816920668505
Sun May  7 00:00:00 2017,16.67811831508615,24.107113067083343
Mon May  8 00:00:00 2017,17.441118188841468,17.610336636401904
Tue May  9 00:00:00 2017,24.328047734027134,25.875050899806403
Wed May 10 00:00:00 2017,15.798207862609805,22.05648343454712
Thu May 11 00:00:00 2017,15.595473064633937,20.107419735949428
Fri May 12 00:00:00 2017,24.56891893013087,23.386704983994047
Sat May 13 00:00:00 2017,25.730672577564164,27.108683800172418
Sun May 14 00:00:00 2017,26.678101445057326,26.384596841268134
Mon May 15 00:00:00 2017,27.730560212901395,18.54470018488892
Tue May 16 00:00:00 2017,34.28514963814662,18.939236224054284
Wed May 17 00:00:00 2017,23.248607998347328,26.53929957450239
Thu May 18 00:00:00 2017,17.93541350154848,10.670520144613866
Fri May 19 00:00:00 2017,36.04049550644464,26.563340043992135
Sat May 20 00:00:00 2017,18.659437203176797,26.8929159236952
Sun May 21 00:00:00 2017,22.178055848667366,30.0173218951362
Mon May 22 00:00:00 2017,26.00127396041956,25.3902509988639
Tue May 23 00:00:00 2017,30.801541847953445,26.095805477022914
Wed May 24 00:00:00 2017,17.69141907150419,13.63162187488216
Thu May 25 00:00:00 2017,11.711038538550318,12.88994931033484
Fri May 26 00:00:00 2017,25.79960214436458,32.4485014782815
Sat May 27 00:00:00 2017,30.94016428574814,38.57737493598787
Sun May 28 00:00:00 2017,31.596130642691175,52.946429731536405
Mon May 29 00:00:00 2017,19.367939469450732,23.328226968072947
Tue May 30 00:00:00 2017,37.73656544401375,71.06114202377107
Wed May 31 00:00:00 2017,14.696325889515666,21.26797790656965
