Date,Daily Error,Rush Hour Error
Tue Jan 10 00:00:00 2017,26.315628492742903,34.26807321908431
Fri Feb 10 00:00:00 2017,26.315628492742903,34.26807321908431
Mon Apr 10 00:00:00 2017,26.315628492742903,34.26807321908431
Wed May 10 00:00:00 2017,26.315628492742903,34.26807321908431
Sat Jun 10 00:00:00 2017,26.315628492742903,34.26807321908431
Mon Jul 10 00:00:00 2017,26.315628492742903,34.26807321908431
Thu Aug 10 00:00:00 2017,26.315628492742903,34.26807321908431
Sun Sep 10 00:00:00 2017,26.315628492742903,34.26807321908431
Tue Oct 10 00:00:00 2017,26.315628492742903,34.26807321908431
Fri Nov 10 00:00:00 2017,26.315628492742903,34.26807321908431
Sun Dec 10 00:00:00 2017,26.315628492742903,34.26807321908431
