Date,actual speed,predicted speed
2017-05-08 00:00:00,35.2,25.98389
2017-05-08 00:05:00,34.2,12.397388
2017-05-08 00:10:00,35.2,85.95451
2017-05-08 00:15:00,38.25,89.67969
2017-05-08 00:20:00,79.5,90.108185
2017-05-08 00:25:00,90.0,90.52431
2017-05-08 00:30:00,96.4,91.05102
2017-05-08 00:35:00,96.0,91.69066
2017-05-08 00:40:00,95.6,92.419304
2017-05-08 00:45:00,97.0,93.563576
2017-05-08 00:50:00,101.0,95.24234
2017-05-08 00:55:00,102.2,96.85634
2017-05-08 01:00:00,104.0,98.362625
2017-05-08 01:05:00,105.4,100.40365
2017-05-08 01:10:00,104.4,102.208046
2017-05-08 01:15:00,105.6,103.5143
2017-05-08 01:20:00,104.66666666666669,103.78907
2017-05-08 01:25:00,104.2,104.02658
2017-05-08 01:30:00,104.4,104.245705
2017-05-08 01:35:00,104.4,104.18397
2017-05-08 01:40:00,103.6,104.29279
2017-05-08 01:45:00,103.8,104.31553
2017-05-08 01:50:00,103.5,104.03234
2017-05-08 01:55:00,103.4,103.89238
2017-05-08 02:00:00,102.4,103.91841
2017-05-08 02:05:00,105.0,103.987434
2017-05-08 02:10:00,106.2,103.950584
2017-05-08 02:15:00,105.0,103.92808
2017-05-08 02:20:00,103.6,103.87216
2017-05-08 02:25:00,102.6,103.781784
2017-05-08 02:30:00,100.4,103.70556
2017-05-08 02:35:00,100.4,103.619675
2017-05-08 02:40:00,103.4,103.54169
2017-05-08 02:45:00,100.2,103.44744
2017-05-08 02:50:00,107.0,103.320595
2017-05-08 02:55:00,93.4,103.099
2017-05-08 03:00:00,97.8,102.74456
2017-05-08 03:05:00,100.6,102.3162
2017-05-08 03:10:00,96.6,101.8841
2017-05-08 03:15:00,101.25,101.38837
2017-05-08 03:20:00,104.8,101.37308
2017-05-08 03:25:00,103.4,101.356445
2017-05-08 03:30:00,103.8,101.34051
2017-05-08 03:35:00,102.0,101.32687
2017-05-08 03:40:00,107.99999999999999,101.31536
2017-05-08 03:45:00,110.2,101.311165
2017-05-08 03:50:00,110.2,101.3134
2017-05-08 03:55:00,104.0,101.31689
2017-05-08 04:00:00,108.8,101.32272
2017-05-08 04:05:00,98.2,101.33539
2017-05-08 04:10:00,101.8,101.34747
2017-05-08 04:15:00,106.6,101.363754
2017-05-08 04:20:00,107.0,101.38392
2017-05-08 04:25:00,109.8,101.40256
2017-05-08 04:30:00,110.0,101.4241
2017-05-08 04:35:00,109.8,101.44336
2017-05-08 04:40:00,109.0,101.46183
2017-05-08 04:45:00,109.2,101.48183
2017-05-08 04:50:00,107.99999999999999,101.59429
2017-05-08 04:55:00,107.8,101.85543
2017-05-08 05:00:00,107.8,102.257324
2017-05-08 05:05:00,107.6,102.79577
2017-05-08 05:10:00,102.8,103.38161
2017-05-08 05:15:00,102.0,103.9577
2017-05-08 05:20:00,98.4,104.47578
2017-05-08 05:25:00,106.2,104.93484
2017-05-08 05:30:00,111.4,105.32788
2017-05-08 05:35:00,103.6,105.677055
2017-05-08 05:40:00,115.8,105.967865
2017-05-08 05:45:00,110.4,106.20249
2017-05-08 05:50:00,110.8,106.40733
2017-05-08 05:55:00,111.0,106.59623
2017-05-08 06:00:00,110.25,106.7456
2017-05-08 06:05:00,111.6,106.84915
2017-05-08 06:10:00,112.0,106.87972
2017-05-08 06:15:00,110.2,106.83512
2017-05-08 06:20:00,109.0,106.665344
2017-05-08 06:25:00,108.4,106.25345
2017-05-08 06:30:00,104.4,105.47032
2017-05-08 06:35:00,104.0,104.18543
2017-05-08 06:40:00,112.0,102.404106
2017-05-08 06:45:00,105.6,100.38966
2017-05-08 06:50:00,103.8,98.504654
2017-05-08 06:55:00,104.0,96.97544
2017-05-08 07:00:00,100.8,95.854195
2017-05-08 07:05:00,102.2,95.078186
2017-05-08 07:10:00,98.75,94.473
2017-05-08 07:15:00,103.6,93.86486
2017-05-08 07:20:00,103.25,93.84323
2017-05-08 07:25:00,101.8,93.82791
2017-05-08 07:30:00,106.8,93.82583
2017-05-08 07:35:00,107.0,93.81864
2017-05-08 07:40:00,105.4,93.81592
2017-05-08 07:45:00,105.0,93.812065
2017-05-08 07:50:00,104.8,93.807816
2017-05-08 07:55:00,104.5,93.80178
2017-05-08 08:00:00,105.0,93.82209
2017-05-08 08:05:00,103.8,93.85088
2017-05-08 08:10:00,101.0,93.880325
2017-05-08 08:15:00,101.6,93.904594
2017-05-08 08:20:00,107.0,93.92476
2017-05-08 08:25:00,106.8,93.952995
2017-05-08 08:30:00,105.4,93.95576
2017-05-08 08:35:00,105.0,93.95682
2017-05-08 08:40:00,105.8,93.95951
2017-05-08 08:45:00,104.8,93.96852
