Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,47.78493089955288,46.027700061169924
Tue May  2 00:00:00 2017,21.882773656952914,46.027700061169924
Wed May  3 00:00:00 2017,26.242482988392798,46.027700061169924
Thu May  4 00:00:00 2017,25.069991234033736,46.027700061169924
Fri May  5 00:00:00 2017,26.393257955408394,46.027700061169924
Sat May  6 00:00:00 2017,31.720917533853918,46.027700061169924
Sun May  7 00:00:00 2017,28.11015380857102,46.027700061169924
Mon May  8 00:00:00 2017,24.386840085774953,46.027700061169924
Tue May  9 00:00:00 2017,34.50655340338304,46.027700061169924
Wed May 10 00:00:00 2017,23.33487221367876,46.027700061169924
Thu May 11 00:00:00 2017,23.31234636250601,46.027700061169924
Fri May 12 00:00:00 2017,34.306364116974535,46.027700061169924
Sat May 13 00:00:00 2017,20.519965001204454,46.027700061169924
Sun May 14 00:00:00 2017,48.43552048997056,46.027700061169924
Mon May 15 00:00:00 2017,54.48189755911853,46.027700061169924
Tue May 16 00:00:00 2017,37.90901918411325,46.027700061169924
Wed May 17 00:00:00 2017,68.37425189226323,46.027700061169924
Thu May 18 00:00:00 2017,53.03125212331117,46.027700061169924
Fri May 19 00:00:00 2017,49.48699950935791,46.027700061169924
Sat May 20 00:00:00 2017,27.686465299115078,46.027700061169924
Sun May 21 00:00:00 2017,37.02316985369757,46.027700061169924
Mon May 22 00:00:00 2017,25.657690482833768,46.027700061169924
Tue May 23 00:00:00 2017,46.02315894723202,46.027700061169924
Wed May 24 00:00:00 2017,20.773875499693624,46.027700061169924
Thu May 25 00:00:00 2017,21.030250731386268,46.027700061169924
Fri May 26 00:00:00 2017,37.00401013736263,46.027700061169924
Sat May 27 00:00:00 2017,43.27190399250266,46.027700061169924
Sun May 28 00:00:00 2017,37.41333518891721,46.027700061169924
Mon May 29 00:00:00 2017,16.083863222329686,46.027700061169924
Tue May 30 00:00:00 2017,23.770780753481894,46.027700061169924
Wed May 31 00:00:00 2017,25.01586334244006,46.027700061169924
