Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,36.451477252300315,34.26526507451045
Tue May  2 00:00:00 2017,28.89448332811738,34.26526507451045
Wed May  3 00:00:00 2017,20.599570442553375,34.26526507451045
Thu May  4 00:00:00 2017,17.317780084527772,34.26526507451045
Fri May  5 00:00:00 2017,18.42043271489423,34.26526507451045
Sat May  6 00:00:00 2017,22.851823277122154,34.26526507451045
Sun May  7 00:00:00 2017,33.23094146424583,34.26526507451045
Mon May  8 00:00:00 2017,35.530164857113846,34.26526507451045
Tue May  9 00:00:00 2017,19.279708655554717,34.26526507451045
Wed May 10 00:00:00 2017,20.82222328885533,34.26526507451045
Thu May 11 00:00:00 2017,21.778145264126596,34.26526507451045
Fri May 12 00:00:00 2017,19.15233198849792,34.26526507451045
Sat May 13 00:00:00 2017,34.402570333598185,34.26526507451045
Sun May 14 00:00:00 2017,39.849139764275456,34.26526507451045
Mon May 15 00:00:00 2017,20.19422734497953,34.26526507451045
Tue May 16 00:00:00 2017,20.44434051147957,34.26526507451045
Wed May 17 00:00:00 2017,17.162533980915068,34.26526507451045
Thu May 18 00:00:00 2017,35.60366234547066,34.26526507451045
Fri May 19 00:00:00 2017,29.36893283423004,34.26526507451045
Sat May 20 00:00:00 2017,21.006244909501618,34.26526507451045
Sun May 21 00:00:00 2017,23.060046106092113,34.26526507451045
Mon May 22 00:00:00 2017,22.75184510448965,34.26526507451045
Tue May 23 00:00:00 2017,24.397441924925694,34.26526507451045
Wed May 24 00:00:00 2017,21.587317082440947,34.26526507451045
Thu May 25 00:00:00 2017,17.374546680062355,34.26526507451045
Fri May 26 00:00:00 2017,29.480171253152896,34.26526507451045
Sat May 27 00:00:00 2017,24.430207288217773,34.26526507451045
Sun May 28 00:00:00 2017,20.573599631244655,34.26526507451045
Mon May 29 00:00:00 2017,30.06033921056715,34.26526507451045
Tue May 30 00:00:00 2017,32.13612469759311,34.26526507451045
Wed May 31 00:00:00 2017,31.117618314227805,34.26526507451045
