Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,27.68802002024974,23.619642032692933
Tue May  2 00:00:00 2017,12.870304439145487,23.619642032692933
Wed May  3 00:00:00 2017,19.116888780754937,23.619642032692933
Thu May  4 00:00:00 2017,22.994489130201973,23.619642032692933
Fri May  5 00:00:00 2017,9.207680625413616,23.619642032692933
Sat May  6 00:00:00 2017,16.568665041357647,23.619642032692933
Sun May  7 00:00:00 2017,20.07881955931267,23.619642032692933
Mon May  8 00:00:00 2017,29.18402662109424,23.619642032692933
Tue May  9 00:00:00 2017,13.643839525962969,23.619642032692933
Wed May 10 00:00:00 2017,17.365306202280223,23.619642032692933
Thu May 11 00:00:00 2017,9.97472056391458,23.619642032692933
Fri May 12 00:00:00 2017,7.541846470849909,23.619642032692933
Sat May 13 00:00:00 2017,31.84666092589446,23.619642032692933
Sun May 14 00:00:00 2017,45.573782035374535,23.619642032692933
Mon May 15 00:00:00 2017,16.158808527027404,23.619642032692933
Tue May 16 00:00:00 2017,12.725524965471951,23.619642032692933
Wed May 17 00:00:00 2017,9.41083782397163,23.619642032692933
Thu May 18 00:00:00 2017,16.455888648112307,23.619642032692933
Fri May 19 00:00:00 2017,19.01196977544471,23.619642032692933
Sat May 20 00:00:00 2017,16.050313522028507,23.619642032692933
Sun May 21 00:00:00 2017,20.615142368290314,23.619642032692933
Mon May 22 00:00:00 2017,12.682006064192697,23.619642032692933
Tue May 23 00:00:00 2017,9.7904571024227,23.619642032692933
Wed May 24 00:00:00 2017,7.198954481097518,23.619642032692933
Thu May 25 00:00:00 2017,45.72907888570603,23.619642032692933
Fri May 26 00:00:00 2017,30.68244339832823,23.619642032692933
Sat May 27 00:00:00 2017,19.815257021899317,23.619642032692933
Sun May 28 00:00:00 2017,32.414536363197016,23.619642032692933
Mon May 29 00:00:00 2017,9.077796494444163,23.619642032692933
Tue May 30 00:00:00 2017,10.782434547117752,23.619642032692933
Wed May 31 00:00:00 2017,10.454597181887262,23.619642032692933
