,Train Loss,Validation Loss
1,64.97616435802863,41.4268442781635
2,40.56610796285903,37.58572471793149
3,35.08182778893099,30.249907185798072
4,31.789317908970553,28.12333471499374
5,30.971313965521556,28.244074025329823
6,30.510424204870503,27.602906374949512
7,30.17874401045913,27.24449739613709
8,29.7485005379829,26.892788528335746
9,29.617043632729857,26.082939511484536
10,29.29322971513786,26.43353758136987
11,29.04376120325309,26.026757293613922
12,28.93793067527215,27.119712682963932
13,29.34261049844485,25.462866686199337
14,28.978085233507844,25.853036813845023
15,28.578210342920343,25.953726614597034
16,28.492566341188844,25.353956627270165
17,28.44363444407164,25.350157599588513
18,28.282680498544586,25.171438629169778
19,28.3238963475141,25.289937077513795
20,28.306841614222762,25.394886285861837
21,28.162838498698157,24.959198476701708
22,28.064845229841218,25.11829013654813
23,27.904446141575843,24.986527318118338
24,28.015137636611552,25.01597609877435
25,28.179021631339012,25.09373598086637
26,28.01322450621655,24.97145049302369
27,27.881109993056494,24.70399153853614
28,27.918060073226453,25.154038550438692
29,27.817605757753725,24.925682977921173
30,27.77313893435312,24.592531933717837
31,27.6759241077075,25.160722227229854
32,27.740788722036143,24.862647338925353
33,27.64088628906898,25.482606611530542
34,27.83088482033397,25.637946448756296
35,27.72897609036631,24.82009840193364
36,27.542319148159528,25.179300418499917
37,27.63132472553343,24.81338684077184
38,27.512609564495623,24.8337280450358
39,27.44596635054419,25.121783415274518
40,27.493603382854072,24.691840741352628
41,27.6373892460783,24.989383083135078
42,27.62504497062255,24.861807917700336
43,27.317848656075654,24.749380464323593
44,27.608487024325115,25.13212303830526
45,27.636207964724218,24.998424120446174
46,27.473911661051606,24.83163381380229
47,27.1726594063549,24.867481604919046
48,27.094760483906875,24.421097528828447
49,27.240588675854454,24.16304589650834
50,27.106327511136914,24.759958389602136
