Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,23.57484266757168,31.61652318384914
Tue May  2 00:00:00 2017,22.522416426004515,31.61652318384914
Wed May  3 00:00:00 2017,15.36145538711315,31.61652318384914
Thu May  4 00:00:00 2017,13.06413116220993,31.61652318384914
Fri May  5 00:00:00 2017,21.779041897662303,31.61652318384914
Sat May  6 00:00:00 2017,24.06950757794439,31.61652318384914
Sun May  7 00:00:00 2017,17.428372606175298,31.61652318384914
Mon May  8 00:00:00 2017,17.370191971917514,31.61652318384914
Tue May  9 00:00:00 2017,24.305316887349747,31.61652318384914
Wed May 10 00:00:00 2017,17.88236724755433,31.61652318384914
Thu May 11 00:00:00 2017,17.781614700604038,31.61652318384914
Fri May 12 00:00:00 2017,26.845268715266528,31.61652318384914
Sat May 13 00:00:00 2017,30.93321378899332,31.61652318384914
Sun May 14 00:00:00 2017,30.023383166259034,31.61652318384914
Mon May 15 00:00:00 2017,28.688100190299295,31.61652318384914
Tue May 16 00:00:00 2017,19.977886195267374,31.61652318384914
Wed May 17 00:00:00 2017,22.680887160798605,31.61652318384914
Thu May 18 00:00:00 2017,45.0627008840655,31.61652318384914
Fri May 19 00:00:00 2017,33.87799283686041,31.61652318384914
Sat May 20 00:00:00 2017,11.221540580731162,31.61652318384914
Sun May 21 00:00:00 2017,21.35902919566484,31.61652318384914
Mon May 22 00:00:00 2017,16.351119938046768,31.61652318384914
Tue May 23 00:00:00 2017,29.858178051358202,31.61652318384914
Wed May 24 00:00:00 2017,15.658293773295526,31.61652318384914
Thu May 25 00:00:00 2017,30.37082872148172,31.61652318384914
Fri May 26 00:00:00 2017,38.90448416689789,31.61652318384914
Sat May 27 00:00:00 2017,23.773519195333208,31.61652318384914
Sun May 28 00:00:00 2017,11.44663046296458,31.61652318384914
Mon May 29 00:00:00 2017,19.42962500047454,31.61652318384914
Tue May 30 00:00:00 2017,22.34456524056789,31.61652318384914
Wed May 31 00:00:00 2017,14.404786683765685,31.61652318384914
