Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,38.22302212162446,36.806115815504356
Tue May  2 00:00:00 2017,32.13722584487144,36.806115815504356
Wed May  3 00:00:00 2017,141.40827255151916,36.806115815504356
Thu May  4 00:00:00 2017,17.853513696824482,36.806115815504356
Fri May  5 00:00:00 2017,21.101427951424284,36.806115815504356
Sat May  6 00:00:00 2017,39.36047460838651,36.806115815504356
Sun May  7 00:00:00 2017,47.35565311462051,36.806115815504356
Mon May  8 00:00:00 2017,41.169967635983866,36.806115815504356
Tue May  9 00:00:00 2017,23.26102405400063,36.806115815504356
Wed May 10 00:00:00 2017,44.57332202639485,36.806115815504356
Thu May 11 00:00:00 2017,16.805973119091444,36.806115815504356
Fri May 12 00:00:00 2017,31.957356741649036,36.806115815504356
Sat May 13 00:00:00 2017,46.61251428908371,36.806115815504356
Sun May 14 00:00:00 2017,186.39289081474598,36.806115815504356
Mon May 15 00:00:00 2017,39.899039728424775,36.806115815504356
Tue May 16 00:00:00 2017,22.604435808687832,36.806115815504356
Wed May 17 00:00:00 2017,11.34393802580444,36.806115815504356
Thu May 18 00:00:00 2017,38.77069380798824,36.806115815504356
Fri May 19 00:00:00 2017,37.14047565752444,36.806115815504356
Sat May 20 00:00:00 2017,26.421361053744555,36.806115815504356
Sun May 21 00:00:00 2017,49.8858153342818,36.806115815504356
Mon May 22 00:00:00 2017,23.176184408077813,36.806115815504356
Tue May 23 00:00:00 2017,14.233528732360242,36.806115815504356
Wed May 24 00:00:00 2017,12.599625875779308,36.806115815504356
Thu May 25 00:00:00 2017,19.580706852318965,36.806115815504356
Fri May 26 00:00:00 2017,22.402570104368294,36.806115815504356
Sat May 27 00:00:00 2017,39.27258376136731,36.806115815504356
Sun May 28 00:00:00 2017,42.96710635390727,36.806115815504356
Mon May 29 00:00:00 2017,50.8092825491168,36.806115815504356
Tue May 30 00:00:00 2017,54.265863245017115,36.806115815504356
Wed May 31 00:00:00 2017,15.875816682864524,36.806115815504356
