,Train Loss,Validation Loss
1,49.81544413645013,13.161559431182086
2,15.657118987910506,11.76248252786228
3,12.429966100418019,10.276643409402741
4,11.40143570716037,8.881786570955766
5,11.099731517476366,9.084246585531705
6,10.886382697016996,8.884083942118835
7,10.678528458225102,9.00136672723355
8,10.403082258116312,9.022532047625466
9,10.175776696783645,9.169739663963137
10,10.110062689914473,9.266910700547971
11,9.93547987324253,9.48133925760541
12,10.043515854014066,9.469351873563104
13,9.87006139421157,9.346112832437086
14,9.675570656217756,9.403898278845341
15,9.65307639279771,9.450800905457333
16,9.422352767340579,9.391120031774513
17,9.493549628264434,9.391090809051287
18,9.469765782505725,9.477808367097913
19,9.340979020181804,9.363196792727035
20,9.213822658034374,9.4101216392208
21,9.20263558308348,9.54319584790903
22,9.259242881706255,9.200284677664762
23,9.156519042644646,9.252468160646014
24,9.058330354775658,9.321588903779574
25,8.986420981079895,9.308898227750893
26,9.080170838053366,9.194815083395756
27,9.066398105119145,9.365674478954595
28,9.006662570108785,9.393762733172705
29,8.948265205170607,9.209876881508631
30,8.789180669806349,9.115556462026248
31,8.68619560149138,9.085122606331986
32,8.962697419720032,9.240533813173482
33,8.884660219476237,9.011506406890094
34,8.634385316401282,9.118609040968863
35,8.588419044199783,9.121100701540943
36,8.512065128148047,9.173480766892245
37,8.609084935022654,9.113930199185443
38,8.47267019981673,9.481216489799168
39,8.790772770875252,9.379206891267009
40,8.529019054211965,9.358172135607445
41,9.120350416997812,9.240480058181937
42,8.769727017835702,8.979305783880742
43,8.523722331409074,8.829529603966286
44,8.387664947654656,8.799508029749713
45,8.292501576434406,8.86516845824615
46,8.255801704923561,8.868400577272135
47,8.240942121510379,8.926115303030965
48,8.20726328467943,8.929187885201141
49,8.3999249549186,8.794905937928057
50,8.154758756232303,8.716618961614985
