,Train Loss,Validation Loss
1,66.37856304897016,47.08217428863301
2,40.17957541951472,37.74868450216325
3,28.021572855384907,32.16829396361598
4,25.081654206127,31.328234810573353
5,24.317109560209943,30.725182844284923
6,24.029624143362764,30.944554099609658
7,23.61664176228156,30.169614676295538
8,23.36261520984219,30.185565689363703
9,23.24525438862222,29.979218546647633
10,22.995579524615877,29.68439361589933
11,22.8351480225007,29.33544598707864
12,22.662697829753874,29.22824915566071
13,22.250337003414735,29.13161410792184
14,22.036989987181805,28.387785836105316
15,21.610671887518645,27.613462099924092
16,21.50730566073132,27.699379420749747
17,21.319511431156585,27.00494735317311
18,20.992281854416838,26.750375090304235
19,20.81961700058727,26.461253614878387
20,20.723181860473556,26.927573481198674
21,20.696397313748747,26.158321205413007
22,20.678613452238512,25.71776582430063
23,20.703080534533477,25.701138600563276
24,20.619558363767236,25.870907182446874
25,20.4493151772764,26.105188773893932
26,20.362937169851847,26.119244561145685
27,20.304928807835275,25.428101556911198
28,20.397066424700665,25.47876397489535
29,20.357929956699554,26.185845675775784
30,20.239922503718372,25.773993300361
31,20.191023722626472,26.135942034351462
32,20.10547415387269,25.72631901895986
33,20.09448640275944,25.159910826276324
34,20.313149423469067,25.094411217628046
35,20.130200614280003,25.583315550061737
36,19.986821108349584,25.517014051854773
37,20.141107907301144,26.156633115007995
38,20.105900146208466,25.158140552039313
39,20.15350558516447,26.13444637267666
40,19.89035876307414,25.615058741391003
41,20.00106688345436,25.070045324698786
42,19.902964712351565,26.433870377387837
43,19.975385646789636,27.024435924499112
44,20.131764358841046,25.88538917782959
45,19.964691960754557,26.123352898082786
46,20.019196153933898,26.436775179546068
47,19.975464421201103,25.36731206289547
48,19.749895391682323,25.563734163514713
49,19.9956332869277,25.805924108984478
50,19.76176561900982,25.926215937035465
