,Train Loss,Validation Loss
1,52.851607167832285,34.421011824311705
2,30.962445481236653,26.835406765650244
3,28.104993025028737,25.220437106519643
4,26.991469585576862,24.433583302931353
5,26.39956562332433,23.887726624091396
6,25.632863144959202,23.412965028163658
7,25.127949049778493,23.237230233090294
8,24.67040587830538,23.115336814729293
9,24.346646290708954,23.26047599133235
10,24.107018936891006,23.25639285062692
11,23.711433572177114,23.086416424769308
12,23.39718774573179,22.875964954884388
13,23.1280260859309,22.924136244639097
14,22.93336464749651,23.27743436279434
15,23.022318029624916,22.722422994223937
16,22.7400118068406,23.195333341346142
17,22.565997232787872,22.728356412463526
18,22.423403643641734,22.58510817459958
19,22.1367831878752,22.481759543895294
20,22.24444849598749,22.59150319138054
21,22.05248022469253,22.626344590654895
22,21.935310854688115,22.446845922032313
23,21.938674071337445,22.927592358215772
24,21.914563980849803,22.749756554673105
25,21.688060892533375,22.63049224729907
26,21.618504139853645,22.906869013174283
27,21.545606147243028,22.763721292239925
28,21.423276771176273,23.217913576550146
29,21.395269301777095,22.740417676611486
30,21.20852811596901,23.08657736825471
31,21.16676641425325,23.103971713518472
32,21.089642839848235,23.15260250561952
33,20.99693383713325,23.319129666586807
34,21.00615413628408,23.27105326742658
35,20.823241768638994,23.23753218389008
36,20.689561195915722,23.432794926726636
37,20.69839933369962,23.5517071531658
38,20.668449106602,23.266311461382575
39,20.52740670318008,23.63589022934276
40,20.74655386670997,24.210807723896018
41,20.681099773322423,23.358962220828026
42,20.591671497343004,23.694440776866156
43,20.64102810975492,22.94289994990901
44,20.58486059079141,23.33743936107783
45,20.407466934921025,23.56110995101242
46,20.443057845641203,23.397895484653063
47,20.36275098825802,23.600887223474622
48,20.3663796641811,23.832426073312973
49,20.327873981177206,23.512627219209577
50,20.221407638680155,23.234268430972506
