Date,Daily Error,Rush Hour Error
Fri Feb 10 00:00:00 2017,31.08309034896281,63.12183252754891
Mon Apr 10 00:00:00 2017,31.08309034896281,63.12183252754891
Wed May 10 00:00:00 2017,31.08309034896281,63.12183252754891
Sat Jun 10 00:00:00 2017,31.08309034896281,63.12183252754891
Mon Jul 10 00:00:00 2017,31.08309034896281,63.12183252754891
Thu Aug 10 00:00:00 2017,31.08309034896281,63.12183252754891
Sun Sep 10 00:00:00 2017,31.08309034896281,63.12183252754891
Tue Oct 10 00:00:00 2017,31.08309034896281,63.12183252754891
Fri Nov 10 00:00:00 2017,31.08309034896281,63.12183252754891
Sun Dec 10 00:00:00 2017,31.08309034896281,63.12183252754891
