Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,53.43723290126721,21.44285033383004
Tue May  2 00:00:00 2017,28.085639600314558,21.44285033383004
Wed May  3 00:00:00 2017,23.905383740933768,21.44285033383004
Thu May  4 00:00:00 2017,20.924130610706747,21.44285033383004
Fri May  5 00:00:00 2017,21.274733258830356,21.44285033383004
Sat May  6 00:00:00 2017,40.18305308524517,21.44285033383004
Sun May  7 00:00:00 2017,23.897321813691157,21.44285033383004
Mon May  8 00:00:00 2017,34.18879769134044,21.44285033383004
Tue May  9 00:00:00 2017,24.972774488186925,21.44285033383004
Wed May 10 00:00:00 2017,22.09694464567326,21.44285033383004
Thu May 11 00:00:00 2017,34.14928896810874,21.44285033383004
Fri May 12 00:00:00 2017,30.990531743739616,21.44285033383004
Sat May 13 00:00:00 2017,33.840490336384704,21.44285033383004
Sun May 14 00:00:00 2017,35.75250673175873,21.44285033383004
Mon May 15 00:00:00 2017,41.58811938138066,21.44285033383004
Tue May 16 00:00:00 2017,27.38548167700635,21.44285033383004
Wed May 17 00:00:00 2017,19.90571390868741,21.44285033383004
Thu May 18 00:00:00 2017,28.281540367765647,21.44285033383004
Fri May 19 00:00:00 2017,54.588348099831926,21.44285033383004
Sat May 20 00:00:00 2017,20.578054800679897,21.44285033383004
Sun May 21 00:00:00 2017,23.307097932324425,21.44285033383004
Mon May 22 00:00:00 2017,42.88110726230073,21.44285033383004
Tue May 23 00:00:00 2017,39.210132467073976,21.44285033383004
Wed May 24 00:00:00 2017,13.734122476662101,21.44285033383004
Thu May 25 00:00:00 2017,29.318666963790836,21.44285033383004
Fri May 26 00:00:00 2017,55.84884935374986,21.44285033383004
Sat May 27 00:00:00 2017,32.11571158706178,21.44285033383004
Sun May 28 00:00:00 2017,30.40624341692639,21.44285033383004
Mon May 29 00:00:00 2017,34.7999150548727,21.44285033383004
Tue May 30 00:00:00 2017,53.00615091846751,21.44285033383004
Wed May 31 00:00:00 2017,14.67082988103633,21.44285033383004
