Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,32.572201831277056,41.37646385649725
Tue May  2 00:00:00 2017,21.563177120478485,22.047818473978968
Wed May  3 00:00:00 2017,16.621886437605998,26.29777303793557
Thu May  4 00:00:00 2017,14.275217455946045,26.955581281859605
Fri May  5 00:00:00 2017,12.119517476958984,8.048394726122915
Sat May  6 00:00:00 2017,25.22337129019899,13.194283428975845
Sun May  7 00:00:00 2017,36.34630534350546,24.413400470201246
Mon May  8 00:00:00 2017,42.752394979373946,73.30819812789342
Tue May  9 00:00:00 2017,16.103951028957994,24.776415775050893
Wed May 10 00:00:00 2017,14.493480775313706,18.598762362396382
Thu May 11 00:00:00 2017,27.445993944165878,21.800225029681773
Fri May 12 00:00:00 2017,17.606028162094837,9.755186040739993
Sat May 13 00:00:00 2017,53.98514431253048,16.31334055454662
Sun May 14 00:00:00 2017,25.793495014189556,27.690361485031506
Mon May 15 00:00:00 2017,17.088830051173062,24.156467872303626
Tue May 16 00:00:00 2017,22.684009113955433,32.759357223703645
Wed May 17 00:00:00 2017,12.969472839496799,26.88671272936728
Thu May 18 00:00:00 2017,23.38048002121081,22.75258115051137
Fri May 19 00:00:00 2017,26.965685967104722,30.474314420696764
Sat May 20 00:00:00 2017,19.255928204279623,16.537531930353882
Sun May 21 00:00:00 2017,33.65016633065508,39.603714621064825
Mon May 22 00:00:00 2017,16.945493749683404,11.49742128898021
Tue May 23 00:00:00 2017,18.181992378547314,20.598550132264723
Wed May 24 00:00:00 2017,12.503637239077888,26.303495976219445
Thu May 25 00:00:00 2017,18.996749532756443,18.211383327728566
Fri May 26 00:00:00 2017,23.99518440312161,29.009361470130703
Sat May 27 00:00:00 2017,35.767343403967025,48.46975864408474
Sun May 28 00:00:00 2017,30.13182595685425,66.78684229438913
Mon May 29 00:00:00 2017,31.311401850076283,26.772682584575143
Tue May 30 00:00:00 2017,24.800483725924114,31.148825277308724
Wed May 31 00:00:00 2017,30.614868280624243,24.466190828279036
