Date,Daily Error,Rush Hour Error
Tue Jan 10 00:00:00 2017,34.54483497698427,60.110301502914005
Fri Feb 10 00:00:00 2017,34.54483497698427,60.110301502914005
Mon Apr 10 00:00:00 2017,34.54483497698427,60.110301502914005
Wed May 10 00:00:00 2017,34.54483497698427,60.110301502914005
Sat Jun 10 00:00:00 2017,34.54483497698427,60.110301502914005
Mon Jul 10 00:00:00 2017,34.54483497698427,60.110301502914005
Thu Aug 10 00:00:00 2017,34.54483497698427,60.110301502914005
Sun Sep 10 00:00:00 2017,34.54483497698427,60.110301502914005
Tue Oct 10 00:00:00 2017,34.54483497698427,60.110301502914005
Fri Nov 10 00:00:00 2017,34.54483497698427,60.110301502914005
Sun Dec 10 00:00:00 2017,34.54483497698427,60.110301502914005
