,Train Loss,Validation Loss
1,63.819857462246496,47.10202390215662
2,41.68107858994347,38.942418476699
3,38.16001093651986,35.20400449370609
4,35.39812832270595,29.464527770568324
5,33.86718994172394,27.879329800491842
6,33.4052910052393,28.444205481902017
7,33.1785380739081,27.65828999594998
8,32.674243651440406,27.071931504185468
9,32.45753927015876,26.872543386001805
10,32.04239175295284,27.202166883912806
11,31.96254636851373,26.340539862373596
12,31.51468928760022,26.110732136580854
13,31.410347009898636,25.92239867080052
14,31.20942172985158,25.787082598595987
15,31.07230485367259,26.093060680922903
16,30.99511775934201,25.93776790865594
17,30.874310957313913,25.378792275741397
18,30.874228285223776,25.605278698112144
19,30.580072444909902,25.751255925577436
20,30.47989473215992,26.049369793782837
21,30.33247540652552,25.296787985649484
22,30.37535737138577,25.473524838581554
23,30.37921195912061,26.28505750657951
24,30.406937406237248,25.40708676034685
25,30.057474864795,25.46244111718855
26,30.114027044724974,26.13495741592315
27,30.107325796736973,25.739787277046684
28,30.01483456931136,25.457893903865372
29,29.942989037372932,25.915510001399785
30,29.758814985831744,25.701327832195553
31,29.609854094311157,26.144771614208384
32,29.651116359327737,25.88780239867192
33,29.77487569387503,26.28431665323919
34,29.600857031877368,26.073232728533398
35,29.587518343938857,26.26155346630105
36,29.62927206762346,26.004329533134914
37,29.416293060055487,26.354993290945238
38,29.44396343008473,26.257224495223312
39,29.36160418293838,26.362542108351654
40,29.370351672248084,26.481155668333404
41,29.27215699052297,25.97796521546849
42,29.235458225192577,26.443049055028396
43,29.288402105010103,26.109996401302826
44,29.22071288913324,26.539647207172024
45,29.325068242886363,26.31899930231508
46,29.153081338999336,26.62802280123426
47,29.36946200141758,27.056660499949484
48,29.349102749569422,26.412654227760804
49,29.089458882544303,26.37400551607898
50,29.15942339509971,26.17530030465954
