Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,43.34078372368884,44.71315147668545
Tue May  2 00:00:00 2017,22.97168538726592,44.71315147668545
Wed May  3 00:00:00 2017,24.225032498018354,44.71315147668545
Thu May  4 00:00:00 2017,41.45510984391,44.71315147668545
Fri May  5 00:00:00 2017,26.081960312023448,44.71315147668545
Sat May  6 00:00:00 2017,35.022087777348965,44.71315147668545
Sun May  7 00:00:00 2017,46.54944078456277,44.71315147668545
Mon May  8 00:00:00 2017,20.326541700842668,44.71315147668545
Tue May  9 00:00:00 2017,26.408045688472697,44.71315147668545
Wed May 10 00:00:00 2017,21.68997452481333,44.71315147668545
Thu May 11 00:00:00 2017,22.67717652263726,44.71315147668545
Fri May 12 00:00:00 2017,34.49578161003618,44.71315147668545
Sat May 13 00:00:00 2017,19.03528345245794,44.71315147668545
Sun May 14 00:00:00 2017,66.8465276017765,44.71315147668545
Mon May 15 00:00:00 2017,46.417819609931634,44.71315147668545
Tue May 16 00:00:00 2017,31.224970357881006,44.71315147668545
Wed May 17 00:00:00 2017,27.5885626160212,44.71315147668545
Thu May 18 00:00:00 2017,33.217071108344996,44.71315147668545
Fri May 19 00:00:00 2017,57.660271126074385,44.71315147668545
Sat May 20 00:00:00 2017,40.37351266159991,44.71315147668545
Sun May 21 00:00:00 2017,50.67750744734667,44.71315147668545
Mon May 22 00:00:00 2017,25.976323238590794,44.71315147668545
Tue May 23 00:00:00 2017,46.102358981084855,44.71315147668545
Wed May 24 00:00:00 2017,19.79413819810184,44.71315147668545
Thu May 25 00:00:00 2017,23.252154886368327,44.71315147668545
Fri May 26 00:00:00 2017,51.42680390243553,44.71315147668545
Sat May 27 00:00:00 2017,44.90776802639976,44.71315147668545
Sun May 28 00:00:00 2017,31.796135138311733,44.71315147668545
Mon May 29 00:00:00 2017,15.337149304699551,44.71315147668545
Tue May 30 00:00:00 2017,19.875141761625308,44.71315147668545
Wed May 31 00:00:00 2017,23.58204852698516,44.71315147668545
