Date,Daily Error,Rush Hour Error
Tue Jan 10 00:00:00 2017,21.9656188357739,39.77773654001583
Fri Feb 10 00:00:00 2017,21.9656188357739,39.77773654001583
Mon Apr 10 00:00:00 2017,21.9656188357739,39.77773654001583
Wed May 10 00:00:00 2017,21.9656188357739,39.77773654001583
Sat Jun 10 00:00:00 2017,21.9656188357739,39.77773654001583
Mon Jul 10 00:00:00 2017,21.9656188357739,39.77773654001583
Thu Aug 10 00:00:00 2017,21.9656188357739,39.77773654001583
Sun Sep 10 00:00:00 2017,21.9656188357739,39.77773654001583
Tue Oct 10 00:00:00 2017,21.9656188357739,39.77773654001583
Fri Nov 10 00:00:00 2017,21.9656188357739,39.77773654001583
Sun Dec 10 00:00:00 2017,21.9656188357739,39.77773654001583
