Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,32.4581048569037,35.106782081434204
Tue May  2 00:00:00 2017,35.95401869383664,35.106782081434204
Wed May  3 00:00:00 2017,20.661220342251816,35.106782081434204
Thu May  4 00:00:00 2017,19.561416792920372,35.106782081434204
Fri May  5 00:00:00 2017,15.915953737367497,35.106782081434204
Sat May  6 00:00:00 2017,22.786084822429356,35.106782081434204
Sun May  7 00:00:00 2017,37.66794616306952,35.106782081434204
Mon May  8 00:00:00 2017,38.72039250396181,35.106782081434204
Tue May  9 00:00:00 2017,19.064834281685496,35.106782081434204
Wed May 10 00:00:00 2017,19.734214346380348,35.106782081434204
Thu May 11 00:00:00 2017,19.851504881247966,35.106782081434204
Fri May 12 00:00:00 2017,27.388811163090246,35.106782081434204
Sat May 13 00:00:00 2017,38.91594177585752,35.106782081434204
Sun May 14 00:00:00 2017,41.04948410011498,35.106782081434204
Mon May 15 00:00:00 2017,20.717869378139508,35.106782081434204
Tue May 16 00:00:00 2017,30.671178883711473,35.106782081434204
Wed May 17 00:00:00 2017,17.94118516233026,35.106782081434204
Thu May 18 00:00:00 2017,32.3037061534963,35.106782081434204
Fri May 19 00:00:00 2017,30.6375903404676,35.106782081434204
Sat May 20 00:00:00 2017,21.373181074970248,35.106782081434204
Sun May 21 00:00:00 2017,31.029994069927472,35.106782081434204
Mon May 22 00:00:00 2017,19.982686750456004,35.106782081434204
Tue May 23 00:00:00 2017,21.646016832414304,35.106782081434204
Wed May 24 00:00:00 2017,18.09072932333062,35.106782081434204
Thu May 25 00:00:00 2017,20.69571434046938,35.106782081434204
Fri May 26 00:00:00 2017,20.835021379242747,35.106782081434204
Sat May 27 00:00:00 2017,27.411114216084695,35.106782081434204
Sun May 28 00:00:00 2017,19.264822046244316,35.106782081434204
Mon May 29 00:00:00 2017,28.509851595514267,35.106782081434204
Tue May 30 00:00:00 2017,28.4928229399067,35.106782081434204
Wed May 31 00:00:00 2017,30.861179361537822,35.106782081434204
