Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,36.06950640403384,45.42932188070123
Tue May  2 00:00:00 2017,26.226779043294645,45.42932188070123
Wed May  3 00:00:00 2017,27.184430153721646,45.42932188070123
Thu May  4 00:00:00 2017,35.18296869414223,45.42932188070123
Fri May  5 00:00:00 2017,32.20787719194808,45.42932188070123
Sat May  6 00:00:00 2017,32.659626842350875,45.42932188070123
Sun May  7 00:00:00 2017,27.225050480075378,45.42932188070123
Mon May  8 00:00:00 2017,59.690734157214564,45.42932188070123
Tue May  9 00:00:00 2017,27.742523586495626,45.42932188070123
Wed May 10 00:00:00 2017,25.561177903720125,45.42932188070123
Thu May 11 00:00:00 2017,30.279854689757638,45.42932188070123
Fri May 12 00:00:00 2017,31.253530519365377,45.42932188070123
Sat May 13 00:00:00 2017,15.437134104229658,45.42932188070123
Sun May 14 00:00:00 2017,52.4142745835139,45.42932188070123
Mon May 15 00:00:00 2017,59.29256538620935,45.42932188070123
Tue May 16 00:00:00 2017,29.520582177631347,45.42932188070123
Wed May 17 00:00:00 2017,35.904977767133374,45.42932188070123
Thu May 18 00:00:00 2017,78.67062675415913,45.42932188070123
Fri May 19 00:00:00 2017,38.28839974510219,45.42932188070123
Sat May 20 00:00:00 2017,26.417970580129484,45.42932188070123
Sun May 21 00:00:00 2017,17.672128594218467,45.42932188070123
Mon May 22 00:00:00 2017,27.92835494382059,45.42932188070123
Tue May 23 00:00:00 2017,37.85195275638374,45.42932188070123
Wed May 24 00:00:00 2017,19.894789393801222,45.42932188070123
Thu May 25 00:00:00 2017,36.47343862227265,45.42932188070123
Fri May 26 00:00:00 2017,63.241790152239034,45.42932188070123
Sat May 27 00:00:00 2017,43.33538955395667,45.42932188070123
Sun May 28 00:00:00 2017,40.40406257035215,45.42932188070123
Mon May 29 00:00:00 2017,24.588120691196067,45.42932188070123
Tue May 30 00:00:00 2017,30.24383640057477,45.42932188070123
Wed May 31 00:00:00 2017,26.02518203351954,45.42932188070123
