Date,actual speed,predicted speed
2017-05-08 00:00:00,102.0,104.58033
2017-05-08 00:05:00,102.2,105.643875
2017-05-08 00:10:00,105.4,106.139465
2017-05-08 00:15:00,105.0,106.21498
2017-05-08 00:20:00,104.6,106.22728
2017-05-08 00:25:00,104.5,106.23565
2017-05-08 00:30:00,105.0,106.23951
2017-05-08 00:35:00,104.6,106.24361
2017-05-08 00:40:00,104.2,106.245605
2017-05-08 00:45:00,105.2,106.24457
2017-05-08 00:50:00,104.4,106.29865
2017-05-08 00:55:00,105.8,106.36339
2017-05-08 01:00:00,106.4,106.4346
2017-05-08 01:05:00,103.4,106.51789
2017-05-08 01:10:00,104.0,106.62745
2017-05-08 01:15:00,105.25,106.4585
2017-05-08 01:20:00,108.5,106.53687
2017-05-08 01:25:00,107.8,106.60341
2017-05-08 01:30:00,107.8,106.679726
2017-05-08 01:35:00,107.2,106.77461
2017-05-08 01:40:00,106.25,106.82644
2017-05-08 01:45:00,106.0,106.85646
2017-05-08 01:50:00,108.75,106.80118
2017-05-08 01:55:00,108.8,106.72646
2017-05-08 02:00:00,107.99999999999999,106.65552
2017-05-08 02:05:00,107.4,106.55253
2017-05-08 02:10:00,107.0,106.41097
2017-05-08 02:15:00,104.6,106.21146
2017-05-08 02:20:00,105.4,105.98329
2017-05-08 02:25:00,105.8,105.6669
2017-05-08 02:30:00,106.0,105.262245
2017-05-08 02:35:00,102.2,104.86069
2017-05-08 02:40:00,111.2,104.49178
2017-05-08 02:45:00,112.2,104.07631
2017-05-08 02:50:00,109.4,103.77886
2017-05-08 02:55:00,109.4,103.586105
2017-05-08 03:00:00,111.4,103.57388
2017-05-08 03:05:00,111.2,103.65273
2017-05-08 03:10:00,109.6,103.51025
2017-05-08 03:15:00,112.6,103.39618
2017-05-08 03:20:00,109.0,103.39834
2017-05-08 03:25:00,103.8,103.39642
2017-05-08 03:30:00,93.8,103.38953
2017-05-08 03:35:00,93.8,103.38087
2017-05-08 03:40:00,94.2,103.37234
2017-05-08 03:45:00,95.6,103.36105
2017-05-08 03:50:00,101.2,103.347755
2017-05-08 03:55:00,103.8,103.331055
2017-05-08 04:00:00,103.4,103.312325
2017-05-08 04:05:00,104.8,103.29362
2017-05-08 04:10:00,101.2,103.27814
