Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,26.843149026996898,20.21126711296158
Tue May  2 00:00:00 2017,14.210692801900406,20.21126711296158
Wed May  3 00:00:00 2017,25.921495890254377,20.21126711296158
Thu May  4 00:00:00 2017,18.17199380896399,20.21126711296158
Fri May  5 00:00:00 2017,22.086723945048504,20.21126711296158
Sat May  6 00:00:00 2017,34.25931474019805,20.21126711296158
Sun May  7 00:00:00 2017,19.9103772139758,20.21126711296158
Mon May  8 00:00:00 2017,20.17656507425607,20.21126711296158
Tue May  9 00:00:00 2017,25.598546811925882,20.21126711296158
Wed May 10 00:00:00 2017,19.022815760934467,20.21126711296158
Thu May 11 00:00:00 2017,20.854604261259595,20.21126711296158
Fri May 12 00:00:00 2017,20.272822092177783,20.21126711296158
Sat May 13 00:00:00 2017,24.14947078644418,20.21126711296158
Sun May 14 00:00:00 2017,25.846061138324828,20.21126711296158
Mon May 15 00:00:00 2017,26.624404903880492,20.21126711296158
Tue May 16 00:00:00 2017,29.14353607689932,20.21126711296158
Wed May 17 00:00:00 2017,28.164988908464856,20.21126711296158
Thu May 18 00:00:00 2017,19.445603096505643,20.21126711296158
Fri May 19 00:00:00 2017,33.20305284922142,20.21126711296158
Sat May 20 00:00:00 2017,20.539221899314477,20.21126711296158
Sun May 21 00:00:00 2017,24.97557614453145,20.21126711296158
Mon May 22 00:00:00 2017,21.89875958034751,20.21126711296158
Tue May 23 00:00:00 2017,24.938004369570947,20.21126711296158
Wed May 24 00:00:00 2017,19.567078389516247,20.21126711296158
Thu May 25 00:00:00 2017,15.47775951880772,20.21126711296158
Fri May 26 00:00:00 2017,24.32588258417734,20.21126711296158
Sat May 27 00:00:00 2017,32.87746675921129,20.21126711296158
Sun May 28 00:00:00 2017,39.13462083577593,20.21126711296158
Mon May 29 00:00:00 2017,26.08815988696719,20.21126711296158
Tue May 30 00:00:00 2017,29.38035144168481,20.21126711296158
Wed May 31 00:00:00 2017,13.832199320927792,20.21126711296158
