Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,41.16691614318693,29.2715362292763
Tue May  2 00:00:00 2017,25.236164608212587,29.2715362292763
Wed May  3 00:00:00 2017,32.19791874206956,29.2715362292763
Thu May  4 00:00:00 2017,17.10319966971804,29.2715362292763
Fri May  5 00:00:00 2017,16.692613976432128,29.2715362292763
Sat May  6 00:00:00 2017,24.051112890297023,29.2715362292763
Sun May  7 00:00:00 2017,38.55765361246521,29.2715362292763
Mon May  8 00:00:00 2017,26.684621684517523,29.2715362292763
Tue May  9 00:00:00 2017,30.65953495354934,29.2715362292763
Wed May 10 00:00:00 2017,20.746179502306465,29.2715362292763
Thu May 11 00:00:00 2017,25.611526107848736,29.2715362292763
Fri May 12 00:00:00 2017,28.24207657311827,29.2715362292763
Sat May 13 00:00:00 2017,41.41373627339988,29.2715362292763
Sun May 14 00:00:00 2017,53.5876647442662,29.2715362292763
Mon May 15 00:00:00 2017,23.077151766430884,29.2715362292763
Tue May 16 00:00:00 2017,28.308448315850878,29.2715362292763
Wed May 17 00:00:00 2017,16.086077340327066,29.2715362292763
Thu May 18 00:00:00 2017,32.45015156441184,29.2715362292763
Fri May 19 00:00:00 2017,29.424725492302702,29.2715362292763
Sat May 20 00:00:00 2017,22.313754504909955,29.2715362292763
Sun May 21 00:00:00 2017,31.20155966517938,29.2715362292763
Mon May 22 00:00:00 2017,20.746098895315825,29.2715362292763
Tue May 23 00:00:00 2017,31.028926071323514,29.2715362292763
Wed May 24 00:00:00 2017,21.624496074386148,29.2715362292763
Thu May 25 00:00:00 2017,18.979751798846028,29.2715362292763
Fri May 26 00:00:00 2017,22.633153072649694,29.2715362292763
Sat May 27 00:00:00 2017,32.62524946642968,29.2715362292763
Sun May 28 00:00:00 2017,22.28032799967477,29.2715362292763
Mon May 29 00:00:00 2017,21.615717125274767,29.2715362292763
Tue May 30 00:00:00 2017,23.273503373731995,29.2715362292763
Wed May 31 00:00:00 2017,25.991191498454366,29.2715362292763
