Date,Daily Error,Rush Hour Error
Tue Jan 10 00:00:00 2017,27.500655497020208,31.477472617103977
Fri Feb 10 00:00:00 2017,27.500655497020208,31.477472617103977
Mon Apr 10 00:00:00 2017,27.500655497020208,31.477472617103977
Wed May 10 00:00:00 2017,27.500655497020208,31.477472617103977
Sat Jun 10 00:00:00 2017,27.500655497020208,31.477472617103977
Mon Jul 10 00:00:00 2017,27.500655497020208,31.477472617103977
Thu Aug 10 00:00:00 2017,27.500655497020208,31.477472617103977
Sun Sep 10 00:00:00 2017,27.500655497020208,31.477472617103977
Tue Oct 10 00:00:00 2017,27.500655497020208,31.477472617103977
Fri Nov 10 00:00:00 2017,27.500655497020208,31.477472617103977
Sun Dec 10 00:00:00 2017,27.500655497020208,31.477472617103977
