Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,35.452422588884076,45.30350329712651
Tue May  2 00:00:00 2017,23.292630954637673,45.30350329712651
Wed May  3 00:00:00 2017,20.491187594605336,45.30350329712651
Thu May  4 00:00:00 2017,22.67328773283002,45.30350329712651
Fri May  5 00:00:00 2017,22.602521124953245,45.30350329712651
Sat May  6 00:00:00 2017,92.0236754707681,45.30350329712651
Sun May  7 00:00:00 2017,35.25002943577151,45.30350329712651
Mon May  8 00:00:00 2017,26.019414015886795,45.30350329712651
Tue May  9 00:00:00 2017,17.25584332910348,45.30350329712651
Wed May 10 00:00:00 2017,36.45895583132321,45.30350329712651
Thu May 11 00:00:00 2017,18.422178177240287,45.30350329712651
Fri May 12 00:00:00 2017,21.354201574116995,45.30350329712651
Sat May 13 00:00:00 2017,41.52808891172455,45.30350329712651
Sun May 14 00:00:00 2017,93.705010069423,45.30350329712651
Mon May 15 00:00:00 2017,27.468666507949052,45.30350329712651
Tue May 16 00:00:00 2017,21.012696191967812,45.30350329712651
Wed May 17 00:00:00 2017,22.7350940987653,45.30350329712651
Thu May 18 00:00:00 2017,27.082154591990097,45.30350329712651
Fri May 19 00:00:00 2017,40.99115407762183,45.30350329712651
Sat May 20 00:00:00 2017,32.74078169646753,45.30350329712651
Sun May 21 00:00:00 2017,37.331236688286225,45.30350329712651
Mon May 22 00:00:00 2017,26.545503072485257,45.30350329712651
Tue May 23 00:00:00 2017,18.65843423970966,45.30350329712651
Wed May 24 00:00:00 2017,15.632674715211815,45.30350329712651
Thu May 25 00:00:00 2017,25.527065993317844,45.30350329712651
Fri May 26 00:00:00 2017,24.39641156894799,45.30350329712651
Sat May 27 00:00:00 2017,35.07896709650829,45.30350329712651
Sun May 28 00:00:00 2017,48.526826443113684,45.30350329712651
Mon May 29 00:00:00 2017,16.02823338347426,45.30350329712651
Tue May 30 00:00:00 2017,22.906084046702244,45.30350329712651
Wed May 31 00:00:00 2017,21.61900237245415,45.30350329712651
