Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,26.719840305354452,18.73177496426213
Tue May  2 00:00:00 2017,12.715194277484075,18.73177496426213
Wed May  3 00:00:00 2017,18.066399686176066,18.73177496426213
Thu May  4 00:00:00 2017,31.49388927373705,18.73177496426213
Fri May  5 00:00:00 2017,11.133771458474795,18.73177496426213
Sat May  6 00:00:00 2017,30.5547764479812,18.73177496426213
Sun May  7 00:00:00 2017,23.14109790835386,18.73177496426213
Mon May  8 00:00:00 2017,17.785410637235678,18.73177496426213
Tue May  9 00:00:00 2017,16.203078445646558,18.73177496426213
Wed May 10 00:00:00 2017,18.9835932353203,18.73177496426213
Thu May 11 00:00:00 2017,12.162677148505336,18.73177496426213
Fri May 12 00:00:00 2017,11.45367265303245,18.73177496426213
Sat May 13 00:00:00 2017,47.91331803562041,18.73177496426213
Sun May 14 00:00:00 2017,54.863912641815375,18.73177496426213
Mon May 15 00:00:00 2017,10.569096758398125,18.73177496426213
Tue May 16 00:00:00 2017,10.435238518576476,18.73177496426213
Wed May 17 00:00:00 2017,10.890929443503147,18.73177496426213
Thu May 18 00:00:00 2017,25.245181839642854,18.73177496426213
Fri May 19 00:00:00 2017,13.681396236157564,18.73177496426213
Sat May 20 00:00:00 2017,17.28948734018547,18.73177496426213
Sun May 21 00:00:00 2017,24.17171294258365,18.73177496426213
Mon May 22 00:00:00 2017,8.120494193089158,18.73177496426213
Tue May 23 00:00:00 2017,11.57911948895655,18.73177496426213
Wed May 24 00:00:00 2017,11.073805873976841,18.73177496426213
Thu May 25 00:00:00 2017,51.90035710654799,18.73177496426213
Fri May 26 00:00:00 2017,32.32347243372728,18.73177496426213
Sat May 27 00:00:00 2017,15.086300860160232,18.73177496426213
Sun May 28 00:00:00 2017,25.5649612799868,18.73177496426213
Mon May 29 00:00:00 2017,11.245791546457538,18.73177496426213
Tue May 30 00:00:00 2017,10.216675594021849,18.73177496426213
Wed May 31 00:00:00 2017,7.422550088539111,18.73177496426213
