Date,actual speed,predicted speed
2017-05-08 00:00:00,102.0,104.11635
2017-05-08 00:05:00,102.2,104.37545
2017-05-08 00:10:00,105.4,104.109276
2017-05-08 00:15:00,105.0,102.71067
2017-05-08 00:20:00,104.6,102.58948
2017-05-08 00:25:00,104.5,102.61278
2017-05-08 00:30:00,105.0,103.16675
2017-05-08 00:35:00,104.6,103.900375
2017-05-08 00:40:00,104.2,104.21749
2017-05-08 00:45:00,105.2,104.60017
2017-05-08 00:50:00,104.4,104.43129
2017-05-08 00:55:00,105.8,104.18392
2017-05-08 01:00:00,106.4,104.24371
2017-05-08 01:05:00,103.4,104.26103
2017-05-08 01:10:00,104.0,104.13337
2017-05-08 01:15:00,105.25,103.7892
2017-05-08 01:20:00,108.5,103.978195
2017-05-08 01:25:00,107.8,103.99727
2017-05-08 01:30:00,107.8,103.74517
2017-05-08 01:35:00,107.2,104.01558
2017-05-08 01:40:00,106.25,104.56031
2017-05-08 01:45:00,106.0,104.81853
2017-05-08 01:50:00,108.75,105.33571
2017-05-08 01:55:00,108.8,105.671875
2017-05-08 02:00:00,107.99999999999999,105.80288
2017-05-08 02:05:00,107.4,105.58699
2017-05-08 02:10:00,107.0,105.20619
2017-05-08 02:15:00,104.6,103.65016
2017-05-08 02:20:00,105.4,103.456474
2017-05-08 02:25:00,105.8,102.985016
2017-05-08 02:30:00,106.0,102.0259
2017-05-08 02:35:00,102.2,100.839485
2017-05-08 02:40:00,111.2,100.870575
2017-05-08 02:45:00,112.2,100.83418
2017-05-08 02:50:00,109.4,101.01514
2017-05-08 02:55:00,109.4,101.452065
2017-05-08 03:00:00,111.4,102.50966
2017-05-08 03:05:00,111.2,103.53668
2017-05-08 03:10:00,109.6,104.52876
2017-05-08 03:15:00,112.6,105.125404
2017-05-08 03:20:00,109.0,105.04693
2017-05-08 03:25:00,103.8,104.96552
2017-05-08 03:30:00,93.8,104.30682
2017-05-08 03:35:00,93.8,103.96878
2017-05-08 03:40:00,94.2,103.69501
2017-05-08 03:45:00,95.6,103.548294
2017-05-08 03:50:00,101.2,103.11842
2017-05-08 03:55:00,103.8,103.249214
2017-05-08 04:00:00,103.4,103.48473
2017-05-08 04:05:00,104.8,103.86666
2017-05-08 04:10:00,101.2,104.119896
2017-05-08 04:15:00,103.6,104.408714
2017-05-08 04:20:00,104.5,104.37999
2017-05-08 04:25:00,105.2,104.12919
2017-05-08 04:30:00,104.6,103.8929
2017-05-08 04:35:00,106.4,103.39817
2017-05-08 04:40:00,103.33333333333331,102.8122
2017-05-08 04:45:00,103.2,101.80301
2017-05-08 04:50:00,104.0,101.53585
2017-05-08 04:55:00,104.8,102.419075
2017-05-08 05:00:00,107.2,101.87093
2017-05-08 05:05:00,108.8,102.13423
2017-05-08 05:10:00,110.4,102.866714
2017-05-08 05:15:00,111.8,103.03484
2017-05-08 05:20:00,110.2,103.83876
2017-05-08 05:25:00,108.8,104.74312
2017-05-08 05:30:00,110.6,105.01168
2017-05-08 05:35:00,108.5,105.086395
2017-05-08 05:40:00,108.4,105.19245
2017-05-08 05:45:00,110.0,105.81778
2017-05-08 05:50:00,110.0,106.40602
2017-05-08 05:55:00,111.4,106.97063
2017-05-08 06:00:00,112.2,107.28955
2017-05-08 06:05:00,113.6,107.38885
2017-05-08 06:10:00,111.4,107.30188
2017-05-08 06:15:00,111.4,106.1693
2017-05-08 06:20:00,107.0,105.98224
2017-05-08 06:25:00,105.8,105.82414
2017-05-08 06:30:00,106.6,105.95455
2017-05-08 06:35:00,107.8,105.58882
2017-05-08 06:40:00,106.4,105.338844
2017-05-08 06:45:00,107.4,105.15513
2017-05-08 06:50:00,106.0,104.899086
2017-05-08 06:55:00,105.4,104.22857
2017-05-08 07:00:00,101.75,103.76324
2017-05-08 07:05:00,101.6,102.11133
2017-05-08 07:10:00,101.2,100.75756
2017-05-08 07:15:00,104.6,100.04069
2017-05-08 07:20:00,100.2,100.03347
2017-05-08 07:25:00,100.2,99.93465
2017-05-08 07:30:00,102.2,99.77995
2017-05-08 07:35:00,104.4,99.69095
2017-05-08 07:40:00,101.0,99.636986
2017-05-08 07:45:00,104.25,99.801125
2017-05-08 07:50:00,102.8,100.21978
2017-05-08 07:55:00,101.6,100.92935
2017-05-08 08:00:00,103.0,101.34705
2017-05-08 08:05:00,103.2,101.9208
2017-05-08 08:10:00,103.0,101.928894
2017-05-08 08:15:00,102.4,101.125885
2017-05-08 08:20:00,104.75,101.12858
2017-05-08 08:25:00,104.2,100.68774
2017-05-08 08:30:00,100.6,100.63779
2017-05-08 08:35:00,101.0,99.93493
2017-05-08 08:40:00,102.25,101.444145
2017-05-08 08:45:00,103.4,102.4219
2017-05-08 08:50:00,103.5,102.28786
2017-05-08 08:55:00,105.4,102.02807
2017-05-08 09:00:00,105.75,101.095505
2017-05-08 09:05:00,101.8,100.3049
2017-05-08 09:10:00,100.6,99.713036
2017-05-08 09:15:00,102.4,99.5618
2017-05-08 09:20:00,100.6,99.31566
2017-05-08 09:25:00,88.0,99.98582
2017-05-08 09:30:00,60.8,99.668755
2017-05-08 09:35:00,65.6,99.663185
2017-05-08 09:40:00,42.4,99.01221
2017-05-08 09:45:00,23.799999999999997,98.54344
2017-05-08 09:50:00,23.599999999999998,97.8832
2017-05-08 09:55:00,29.8,96.786125
2017-05-08 10:00:00,29.000000000000004,95.88742
2017-05-08 10:05:00,37.4,95.25715
2017-05-08 10:10:00,42.6,94.327896
2017-05-08 10:15:00,42.6,94.05067
2017-05-08 10:20:00,60.0,97.64239
2017-05-08 10:25:00,95.2,99.71241
2017-05-08 10:30:00,99.0,100.48142
2017-05-08 10:35:00,97.8,100.58609
2017-05-08 10:40:00,99.66666666666669,100.61593
2017-05-08 10:45:00,98.4,100.60533
2017-05-08 10:50:00,96.6,100.63056
2017-05-08 10:55:00,98.6,100.66036
2017-05-08 11:00:00,96.8,100.61831
2017-05-08 11:05:00,99.0,100.7094
2017-05-08 11:10:00,97.2,100.64094
2017-05-08 11:15:00,94.33333333333331,100.672035
2017-05-08 11:20:00,97.2,100.62156
2017-05-08 11:25:00,98.8,100.67141
2017-05-08 11:30:00,99.2,100.62737
2017-05-08 11:35:00,99.0,100.68942
2017-05-08 11:40:00,96.0,100.68954
2017-05-08 11:45:00,99.2,100.72052
2017-05-08 11:50:00,96.2,100.71372
2017-05-08 11:55:00,100.00000000000001,100.682495
2017-05-08 12:00:00,100.00000000000001,100.64312
2017-05-08 12:05:00,101.2,100.627846
2017-05-08 12:10:00,99.6,100.664185
2017-05-08 12:15:00,96.4,100.58209
2017-05-08 12:20:00,98.2,100.506294
2017-05-08 12:25:00,95.66666666666669,100.4703
2017-05-08 12:30:00,99.4,100.40509
2017-05-08 12:35:00,99.8,100.39177
2017-05-08 12:40:00,99.0,100.414444
2017-05-08 12:45:00,100.00000000000001,100.44832
2017-05-08 12:50:00,99.0,100.463165
2017-05-08 12:55:00,98.6,100.44306
2017-05-08 13:00:00,98.75,100.41918
2017-05-08 13:05:00,97.0,100.35019
2017-05-08 13:10:00,97.2,100.36528
2017-05-08 13:15:00,96.0,100.39855
2017-05-08 13:20:00,96.2,100.37441
2017-05-08 13:25:00,97.4,100.44226
2017-05-08 13:30:00,98.75,100.45685
2017-05-08 13:35:00,98.0,100.4153
2017-05-08 13:40:00,97.75,100.283714
2017-05-08 13:45:00,98.2,99.9755
2017-05-08 13:50:00,99.2,99.3814
2017-05-08 13:55:00,98.8,98.0866
2017-05-08 14:00:00,99.6,96.11347
2017-05-08 14:05:00,100.8,95.00115
2017-05-08 14:10:00,98.8,92.501526
2017-05-08 14:15:00,100.6,86.351265
2017-05-08 14:20:00,99.0,85.81387
2017-05-08 14:25:00,95.8,85.24869
2017-05-08 14:30:00,100.4,85.23077
2017-05-08 14:35:00,89.8,84.90825
2017-05-08 14:40:00,38.333333333333336,83.98622
2017-05-08 14:45:00,15.0,83.6594
2017-05-08 14:50:00,8.4,81.542496
2017-05-08 14:55:00,24.0,65.35749
2017-05-08 15:00:00,38.4,46.652386
2017-05-08 15:05:00,42.5,42.463966
2017-05-08 15:10:00,39.8,41.15328
2017-05-08 15:15:00,38.8,39.2148
2017-05-08 15:20:00,43.6,37.413506
2017-05-08 15:25:00,39.4,36.54828
2017-05-08 15:30:00,35.2,36.37955
2017-05-08 15:35:00,36.8,36.12561
2017-05-08 15:40:00,27.799999999999997,35.72637
2017-05-08 15:45:00,32.6,35.53975
2017-05-08 15:50:00,36.8,35.470898
2017-05-08 15:55:00,29.000000000000004,35.38915
2017-05-08 16:00:00,33.2,35.294056
2017-05-08 16:05:00,35.0,35.25768
2017-05-08 16:10:00,37.8,35.347878
2017-05-08 16:15:00,40.6,35.299507
2017-05-08 16:20:00,40.25,35.28391
2017-05-08 16:25:00,41.0,35.493736
2017-05-08 16:30:00,36.6,35.4053
2017-05-08 16:35:00,44.0,35.50249
2017-05-08 16:40:00,46.2,35.628296
2017-05-08 16:45:00,41.0,35.47538
2017-05-08 16:50:00,31.599999999999998,35.38605
2017-05-08 16:55:00,45.0,35.408607
2017-05-08 17:00:00,42.6,35.27926
2017-05-08 17:05:00,41.8,35.36261
2017-05-08 17:10:00,37.99999999999999,35.351192
2017-05-08 17:15:00,36.2,35.345177
2017-05-08 17:20:00,33.75,35.28988
2017-05-08 17:25:00,27.2,35.400448
2017-05-08 17:30:00,25.8,35.341007
2017-05-08 17:35:00,34.8,35.291454
2017-05-08 17:40:00,24.8,35.32738
2017-05-08 17:45:00,24.599999999999998,33.9806
2017-05-08 17:50:00,30.799999999999997,32.48319
2017-05-08 17:55:00,35.2,31.72264
2017-05-08 18:00:00,35.4,31.319027
2017-05-08 18:05:00,28.199999999999996,31.07846
2017-05-08 18:10:00,29.000000000000004,31.21673
2017-05-08 18:15:00,26.999999999999996,31.768461
2017-05-08 18:20:00,24.5,31.7483
2017-05-08 18:25:00,27.2,31.493118
2017-05-08 18:30:00,30.4,31.527565
2017-05-08 18:35:00,32.8,31.427277
2017-05-08 18:40:00,27.399999999999995,31.470463
2017-05-08 18:45:00,22.4,31.457476
2017-05-08 18:50:00,22.2,31.472242
2017-05-08 18:55:00,17.4,31.463612
2017-05-08 19:00:00,25.8,31.55298
2017-05-08 19:05:00,37.8,31.529018
2017-05-08 19:10:00,29.999999999999996,31.53093
2017-05-08 19:15:00,35.6,31.634073
2017-05-08 19:20:00,44.8,31.72889
2017-05-08 19:25:00,35.4,31.80293
2017-05-08 19:30:00,41.0,31.715134
2017-05-08 19:35:00,42.25,31.737452
2017-05-08 19:40:00,35.0,31.614
2017-05-08 19:45:00,37.0,31.60953
2017-05-08 19:50:00,33.0,31.659224
2017-05-08 19:55:00,35.2,31.738789
2017-05-08 20:00:00,40.0,31.457848
2017-05-08 20:05:00,32.2,31.56238
2017-05-08 20:10:00,43.4,31.581238
2017-05-08 20:15:00,37.8,31.613474
2017-05-08 20:20:00,37.0,31.628736
2017-05-08 20:25:00,42.00000000000001,31.594444
2017-05-08 20:30:00,33.75,31.53004
2017-05-08 20:35:00,45.8,31.659103
2017-05-08 20:40:00,42.2,31.763609
2017-05-08 20:45:00,45.8,31.822948
2017-05-08 20:50:00,44.6,31.94615
2017-05-08 20:55:00,86.2,31.833559
2017-05-08 21:00:00,104.2,31.892103
2017-05-08 21:05:00,102.4,31.927328
2017-05-08 21:10:00,103.6,31.779692
2017-05-08 21:15:00,103.5,31.81549
2017-05-08 21:20:00,99.8,31.794796
2017-05-08 21:25:00,98.5,31.640411
2017-05-08 21:30:00,101.6,31.6853
2017-05-08 21:35:00,103.2,31.4906
2017-05-08 21:40:00,100.4,31.531136
2017-05-08 21:45:00,102.4,31.556038
2017-05-08 21:50:00,103.75,31.380001
2017-05-08 21:55:00,102.4,31.32519
2017-05-08 22:00:00,105.0,31.381746
2017-05-08 22:05:00,104.6,31.489565
2017-05-08 22:10:00,100.00000000000001,31.499115
2017-05-08 22:15:00,96.4,31.433828
2017-05-08 22:20:00,97.8,31.442566
2017-05-08 22:25:00,101.6,31.566614
2017-05-08 22:30:00,100.8,32.173843
2017-05-08 22:35:00,101.4,33.04225
2017-05-08 22:40:00,100.00000000000001,33.650146
2017-05-08 22:45:00,100.2,39.798786
2017-05-08 22:50:00,99.2,64.378914
2017-05-08 22:55:00,99.6,87.56607
2017-05-08 23:00:00,98.75,93.02213
2017-05-08 23:05:00,101.2,95.97447
2017-05-08 23:10:00,99.8,98.18808
2017-05-08 23:15:00,98.5,98.44999
2017-05-08 23:20:00,98.6,99.24474
2017-05-08 23:25:00,101.75,98.77332
2017-05-08 23:30:00,100.00000000000001,97.83076
2017-05-08 23:35:00,99.8,98.442245
2017-05-08 23:40:00,100.5,100.59844
2017-05-08 23:45:00,100.4,100.81157
2017-05-08 23:50:00,101.6,96.88782
2017-05-08 23:55:00,100.00000000000001,83.562294
2017-05-09 00:00:00,103.33333333333331,81.185234
2017-05-09 00:05:00,104.4,81.99404
2017-05-09 00:10:00,105.2,85.14393
2017-05-09 00:15:00,102.25,86.23746
2017-05-09 00:20:00,102.8,87.151794
2017-05-09 00:25:00,103.2,88.031
2017-05-09 00:30:00,103.25,88.555275
2017-05-09 00:35:00,102.6,88.74599
2017-05-09 00:40:00,104.0,88.85824
