Date,Daily Error,Rush Hour Error
Tue Jan 10 00:00:00 2017,26.690556486244127,29.690487621329414
Fri Feb 10 00:00:00 2017,26.690556486244127,29.690487621329414
Mon Apr 10 00:00:00 2017,26.690556486244127,29.690487621329414
Wed May 10 00:00:00 2017,26.690556486244127,29.690487621329414
Sat Jun 10 00:00:00 2017,26.690556486244127,29.690487621329414
Mon Jul 10 00:00:00 2017,26.690556486244127,29.690487621329414
Thu Aug 10 00:00:00 2017,26.690556486244127,29.690487621329414
Sun Sep 10 00:00:00 2017,26.690556486244127,29.690487621329414
Tue Oct 10 00:00:00 2017,26.690556486244127,29.690487621329414
Fri Nov 10 00:00:00 2017,26.690556486244127,29.690487621329414
Sun Dec 10 00:00:00 2017,26.690556486244127,29.690487621329414
