,Train Loss,Validation Loss
1,58.10791452776411,46.320324933536476
2,40.22891929696896,32.72094379529329
3,33.2225766410125,32.4798473108368
4,30.208808842529574,31.801209850517413
5,28.43217384875291,32.54589561831019
6,27.629005172264034,31.436776319432244
7,26.78753068316011,30.514133663141113
8,25.798267868154955,30.018075859326885
9,25.03991868364839,29.27655474304471
10,24.217424316399445,29.026617640685064
11,23.587470951479265,28.785382265356493
12,22.875242873539186,27.530113799816018
13,22.45322975769778,27.63102968922862
14,22.208207267084475,27.68756299585729
15,21.98949433606448,27.116678063307155
16,21.78714883167461,27.513115705234263
17,21.61061882718594,26.667898583093876
18,21.601089821020032,27.155590405376262
19,21.44148530336152,26.629714953694766
20,21.351845552476526,26.50683420718436
21,21.159466221485342,27.68158902109465
22,21.228681285922633,26.063298540060792
23,21.083279608531836,26.999341023779188
24,21.0139091298438,26.386894344904587
25,20.97559839561771,26.513397800035712
26,21.053953686763382,27.29593787584347
27,20.998365090128644,26.791406705435566
28,20.956477228721063,27.088440676214432
29,20.875900165714548,26.25727144715442
30,20.73052900530644,27.03197026116334
31,20.83888620178307,27.05817781097936
32,20.869550068521033,26.638989709852915
33,20.761381855137728,26.914290915002358
34,20.69630869220774,26.41434416919473
35,20.595970094520275,27.084855793239353
36,20.669231327180906,27.174817256842612
37,20.71261956484084,27.15440632504259
38,20.675865268184143,26.670972820459017
39,20.637359632155135,26.943863393998193
40,20.754893544111212,27.11424122111326
41,20.587092031745893,26.260979302582736
42,20.600781457534637,27.287629724685658
43,20.590447187115355,26.503364155569884
44,20.520023182287684,26.462854117401374
45,20.399864338575952,27.070787742648697
46,20.501933943229552,26.922246468574926
47,20.598573724246283,26.978204498000004
48,20.393135951959614,26.548422377502092
49,20.365765861273395,26.867722779872384
50,20.382044845977106,26.16409823156358
