Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,32.994975651580646,22.12602995335592
Tue May  2 00:00:00 2017,23.513455569453676,22.12602995335592
Wed May  3 00:00:00 2017,15.84736873849401,22.12602995335592
Thu May  4 00:00:00 2017,12.723503620241932,22.12602995335592
Fri May  5 00:00:00 2017,13.679079324912937,22.12602995335592
Sat May  6 00:00:00 2017,21.4136785008505,22.12602995335592
Sun May  7 00:00:00 2017,39.719283179660856,22.12602995335592
Mon May  8 00:00:00 2017,43.36537600482482,22.12602995335592
Tue May  9 00:00:00 2017,16.12372138696055,22.12602995335592
Wed May 10 00:00:00 2017,13.84538132774623,22.12602995335592
Thu May 11 00:00:00 2017,28.918811998842823,22.12602995335592
Fri May 12 00:00:00 2017,35.38059855817395,22.12602995335592
Sat May 13 00:00:00 2017,62.38740612746091,22.12602995335592
Sun May 14 00:00:00 2017,49.351738099600524,22.12602995335592
Mon May 15 00:00:00 2017,17.65386894263263,22.12602995335592
Tue May 16 00:00:00 2017,28.224154246964222,22.12602995335592
Wed May 17 00:00:00 2017,11.173992503377923,22.12602995335592
Thu May 18 00:00:00 2017,33.843075280030845,22.12602995335592
Fri May 19 00:00:00 2017,24.470369115311982,22.12602995335592
Sat May 20 00:00:00 2017,20.313706953055743,22.12602995335592
Sun May 21 00:00:00 2017,34.638774257113624,22.12602995335592
Mon May 22 00:00:00 2017,16.87119797517265,22.12602995335592
Tue May 23 00:00:00 2017,18.613826787041766,22.12602995335592
Wed May 24 00:00:00 2017,12.283129632253456,22.12602995335592
Thu May 25 00:00:00 2017,16.898001729991545,22.12602995335592
Fri May 26 00:00:00 2017,21.93683840921533,22.12602995335592
Sat May 27 00:00:00 2017,30.049505378027295,22.12602995335592
Sun May 28 00:00:00 2017,22.723396046284677,22.12602995335592
Mon May 29 00:00:00 2017,29.3802722484737,22.12602995335592
Tue May 30 00:00:00 2017,21.923832285660293,22.12602995335592
Wed May 31 00:00:00 2017,29.14221604329359,22.12602995335592
