Date,Daily Error,Rush Hour Error
Mon May  1 00:00:00 2017,38.75228187581952,30.366640895839623
Tue May  2 00:00:00 2017,21.636446980729307,30.366640895839623
Wed May  3 00:00:00 2017,19.019208394110407,30.366640895839623
Thu May  4 00:00:00 2017,15.172051505825324,30.366640895839623
Fri May  5 00:00:00 2017,26.99169780609677,30.366640895839623
Sat May  6 00:00:00 2017,24.76040298250257,30.366640895839623
Sun May  7 00:00:00 2017,15.575442716427464,30.366640895839623
Mon May  8 00:00:00 2017,22.52144230720996,30.366640895839623
Tue May  9 00:00:00 2017,33.83749912671789,30.366640895839623
Wed May 10 00:00:00 2017,16.30577852697305,30.366640895839623
Thu May 11 00:00:00 2017,21.251812004807523,30.366640895839623
Fri May 12 00:00:00 2017,29.254644349027178,30.366640895839623
Sat May 13 00:00:00 2017,28.446424480117216,30.366640895839623
Sun May 14 00:00:00 2017,27.60629812261317,30.366640895839623
Mon May 15 00:00:00 2017,19.42016075566288,30.366640895839623
Tue May 16 00:00:00 2017,30.966380041851753,30.366640895839623
Wed May 17 00:00:00 2017,18.777668740436567,30.366640895839623
Thu May 18 00:00:00 2017,25.638792728579876,30.366640895839623
Fri May 19 00:00:00 2017,31.73019351480452,30.366640895839623
Sat May 20 00:00:00 2017,20.730998112151543,30.366640895839623
Sun May 21 00:00:00 2017,24.67537925973035,30.366640895839623
Mon May 22 00:00:00 2017,21.728210849306898,30.366640895839623
Tue May 23 00:00:00 2017,21.476332271996622,30.366640895839623
Wed May 24 00:00:00 2017,19.696618731255732,30.366640895839623
Thu May 25 00:00:00 2017,26.07881370734985,30.366640895839623
Fri May 26 00:00:00 2017,30.046346629513128,30.366640895839623
Sat May 27 00:00:00 2017,19.404610746132484,30.366640895839623
Sun May 28 00:00:00 2017,19.050353039028877,30.366640895839623
Mon May 29 00:00:00 2017,17.712456331535236,30.366640895839623
Tue May 30 00:00:00 2017,26.66672661163763,30.366640895839623
Wed May 31 00:00:00 2017,13.422899395189114,30.366640895839623
