,Train Loss,Validation Loss
1,68.59324443073582,45.51528053963504
2,38.1992363330065,32.03377023572554
3,32.58300020147844,31.476461976746418
4,31.38862758259792,30.24541268197027
5,30.51411819545847,29.770003787126118
6,29.636483597198204,29.380485620720243
7,28.985301713847957,29.01132866558038
8,28.33563679492624,29.050388151169255
9,27.949737414727394,29.035459312337423
10,27.455067343872344,28.802850430258612
11,27.184573014790725,28.43059461659458
12,26.7204969673817,27.934691423329657
13,26.22792255625454,27.86072206228279
14,25.81061491530896,27.50589688260427
15,25.714827853134487,27.06694346272378
16,25.235734808622027,26.856280923830905
17,25.036661844487412,26.839214643774845
18,24.660979472561944,26.50866146461974
19,24.493760448262126,26.409487168191383
20,24.29328481517036,26.542268575353813
21,24.187860363428364,26.000830608379108
22,24.014979874039618,26.440265575919227
23,23.949292210774615,25.945245485931817
24,23.728543381362133,25.85871187214816
25,23.55293780587908,25.88646961188924
26,23.481146474002983,26.178896246337203
27,23.269610765144375,25.891461531787325
28,23.287819342835196,25.65410787365976
29,23.255810781126723,25.465506484592954
30,23.091388103184844,25.380350710978338
31,22.939796275370053,25.4027464458105
32,22.853317461014893,25.14370775255048
33,22.738171909740874,25.02710864314263
34,22.73140889771056,25.18396686491137
35,22.582553119456662,25.27290759526551
36,22.574737813076833,25.444612739265246
37,22.509226229046533,25.188018950280124
38,22.362379536422118,25.001882362925063
39,22.269790694724296,24.885949869928204
40,22.256534838249152,25.201706546600157
41,22.09916891076136,25.161012146130336
42,22.04972030966702,24.74630920854186
43,21.988057037094684,24.276653411128628
44,21.946151516655938,25.56383742270716
45,21.866099213732173,24.93209518838784
46,21.81948922956585,24.7564272111462
47,21.723649423349414,25.348202365691954
48,21.846310937578938,24.68734842451437
49,21.667957062008842,25.571492891507415
50,21.600204190056097,25.257246651231046
