,Train Loss,Validation Loss
1,49.110681690437254,21.258269405279535
2,16.581733148310803,12.100098250587354
3,13.084098072937,9.605932988680392
4,12.591324723666757,10.092879246319495
5,12.307659770386952,9.295730030130741
6,12.165718431078151,9.60426636996235
7,11.967009159564144,9.62294903087787
8,11.843364676604347,9.514602511587109
9,11.687134955946455,9.430372169688612
10,11.55485493394658,9.455519542685547
11,11.451534961256344,9.330800542053783
12,11.31635049715244,9.209084715680836
13,11.223532542228638,9.370391230108918
14,11.115655722723357,9.381524856586182
15,11.042459078250578,9.479945383405173
16,11.004799052412212,9.415672327027954
17,11.00426537880559,9.289846284201495
18,10.83019143303463,9.009477516869918
19,10.85745111657306,8.972244563068541
20,10.76224235027973,9.00329995507835
21,10.642044547257932,9.233537902648303
22,10.527002844112982,9.31518214086478
23,10.430376827874095,9.12579434341
24,10.46297070645436,8.97269052437984
25,10.55925764535199,10.05905577059715
26,10.488732647087224,9.56474288422147
27,10.39500816025339,9.226178399444054
28,10.19720449281311,9.255024475756512
29,10.144290112016039,9.43265482238544
30,10.144473694751557,9.220585857988686
31,10.053816683404856,9.241797896162156
32,10.072565326252471,9.31822308962063
33,10.691012288115722,9.537237568781794
34,10.377270745681791,10.154501044194758
35,10.18571972781009,9.375728737602952
36,9.955132977813204,8.949319329847144
37,9.744463203266188,8.869811139974116
38,9.678481762730957,9.416271413205772
39,9.563477082390285,9.953856616998658
40,9.718227843365558,9.454323760177072
41,9.615563544659965,8.990106191045495
42,9.578238970678402,9.705854418457195
43,9.444701120716715,9.063475806012375
44,9.552964867630461,9.719462225193618
45,9.665849423360944,9.298694692098112
46,9.291090425342443,9.580946291967106
47,9.276040027313261,8.878696717028122
48,9.516931564868191,9.656962822842342
49,9.093280083808331,9.59027992942
50,9.089210693759036,9.487431982084841
