,Train Loss,Validation Loss
1,61.55996786643918,39.22253192063226
2,35.99457564399717,30.80345402642101
3,29.79946684233202,27.112161134099928
4,28.105523761246822,26.03483339198513
5,26.62280754126305,25.16131751557331
6,25.493630531388234,24.269564209192026
7,24.470104155672015,23.806656527503005
8,23.667970439116147,22.522126448941247
9,22.664311901627965,21.41502171683187
10,22.032349599930466,20.67308488371259
11,21.65209665012269,20.564837256535622
12,21.154129078795854,19.934443612465326
13,20.631648477113732,19.96013592040628
14,20.179371013078867,19.406884720980322
15,20.05033230057825,18.96290419144435
16,19.73575850835383,18.781392901466667
17,19.50481561470906,19.670819539714493
18,19.24616560605656,17.825970661615834
19,18.75179450858127,18.072628436106946
20,18.446279788526564,17.596922134482472
21,18.034534866727576,17.184648194532596
22,17.835294415049102,17.681241501375347
23,17.80530593028832,16.927857033653197
24,17.202860787264733,16.4305012980457
25,16.951560899644928,15.980736081198408
26,16.687238465107654,15.804506129054802
27,16.374139294949696,15.63101397060326
28,16.236237780626986,15.761929421393502
29,16.1129415868053,15.493541644419313
30,15.897326850792142,15.412590911962138
31,15.678162623759032,15.245307947237979
32,15.321954582591767,15.041670239682801
33,15.253713167364246,15.039870392575938
34,15.146131112358413,14.689437093148564
35,15.042474605092167,14.482378823385673
36,14.776070755534052,14.236196764960908
37,14.584803842193041,14.121192745244214
38,14.46793140243785,14.038790172015386
39,14.280472546684425,13.928405184625742
40,14.42332121868772,13.718009169395344
41,14.261131804490248,13.884574915444022
42,14.225048537197837,15.087702824269652
43,13.971799335316433,13.549029829172786
44,13.648439714160745,13.84115106574422
45,13.972434325376144,13.611998815010885
46,13.801559447829806,13.12226139279714
47,13.571710708035551,13.035039017708238
48,13.51115084284164,13.08148626114241
49,13.259259294125382,13.033993532609497
50,13.370555824405809,13.345368643362903
