Date,actual speed,predicted speed
2017-05-08 00:00:00,94.8,90.998985
2017-05-08 00:05:00,93.6,92.30228
2017-05-08 00:10:00,91.2,93.60156
2017-05-08 00:15:00,92.2,94.141365
2017-05-08 00:20:00,89.6,94.21017
2017-05-08 00:25:00,93.5,94.29057
2017-05-08 00:30:00,87.4,94.38736
2017-05-08 00:35:00,85.8,94.48995
2017-05-08 00:40:00,89.4,94.624664
2017-05-08 00:45:00,93.0,94.74883
2017-05-08 00:50:00,94.75,95.309074
2017-05-08 00:55:00,91.8,95.86027
2017-05-08 01:00:00,91.8,96.34096
2017-05-08 01:05:00,94.39999999999999,96.70916
2017-05-08 01:10:00,95.75,96.9098
2017-05-08 01:15:00,97.8,97.280624
2017-05-08 01:20:00,99.0,97.507965
2017-05-08 01:25:00,94.39999999999999,97.67251
2017-05-08 01:30:00,96.0,97.822105
2017-05-08 01:35:00,95.6,97.967155
2017-05-08 01:40:00,96.0,98.12632
2017-05-08 01:45:00,100.8,98.221436
2017-05-08 01:50:00,100.60000000000001,98.37268
2017-05-08 01:55:00,93.6,98.4514
2017-05-08 02:00:00,96.8,98.5894
2017-05-08 02:05:00,97.0,98.73152
2017-05-08 02:10:00,99.4,98.83177
2017-05-08 02:15:00,97.4,98.91906
2017-05-08 02:20:00,99.0,99.032875
2017-05-08 02:25:00,102.0,99.12186
2017-05-08 02:30:00,104.4,99.15849
2017-05-08 02:35:00,106.79999999999998,99.212685
2017-05-08 02:40:00,100.8,99.25088
2017-05-08 02:45:00,103.6,99.262665
2017-05-08 02:50:00,104.0,99.27746
2017-05-08 02:55:00,106.6,99.29725
2017-05-08 03:00:00,106.6,99.306656
2017-05-08 03:05:00,106.4,99.32991
2017-05-08 03:10:00,112.80000000000001,99.340836
2017-05-08 03:15:00,108.0,99.508385
2017-05-08 03:20:00,104.8,99.50412
2017-05-08 03:25:00,103.6,99.523125
2017-05-08 03:30:00,102.8,99.51772
2017-05-08 03:35:00,101.4,99.49814
2017-05-08 03:40:00,101.0,99.510345
2017-05-08 03:45:00,97.0,99.51214
2017-05-08 03:50:00,94.2,99.5142
2017-05-08 03:55:00,97.6,99.51278
2017-05-08 04:00:00,98.8,99.525085
2017-05-08 04:05:00,101.2,99.523155
2017-05-08 04:10:00,100.40000000000002,99.52626
2017-05-08 04:15:00,105.6,99.52786
2017-05-08 04:20:00,99.0,99.53563
2017-05-08 04:25:00,98.6,99.536705
2017-05-08 04:30:00,97.0,99.547
2017-05-08 04:35:00,95.8,99.565125
2017-05-08 04:40:00,96.6,99.55304
2017-05-08 04:45:00,94.8,99.53864
2017-05-08 04:50:00,98.4,99.54647
2017-05-08 04:55:00,94.0,99.50999
2017-05-08 05:00:00,94.39999999999999,99.486916
2017-05-08 05:05:00,92.0,99.43345
2017-05-08 05:10:00,91.6,99.37568
2017-05-08 05:15:00,94.49999999999999,99.32068
2017-05-08 05:20:00,99.5,99.26294
2017-05-08 05:25:00,104.6,99.22213
2017-05-08 05:30:00,106.0,99.13399
2017-05-08 05:35:00,101.2,99.03544
2017-05-08 05:40:00,97.0,98.91075
2017-05-08 05:45:00,97.0,98.75842
2017-05-08 05:50:00,97.8,98.6139
2017-05-08 05:55:00,98.4,98.42804
2017-05-08 06:00:00,101.6,98.15691
2017-05-08 06:05:00,100.2,97.71794
2017-05-08 06:10:00,98.8,97.07523
2017-05-08 06:15:00,100.66666666666669,96.18581
2017-05-08 06:20:00,97.8,95.072395
2017-05-08 06:25:00,94.39999999999999,93.73359
2017-05-08 06:30:00,89.6,91.94583
2017-05-08 06:35:00,93.0,89.81085
2017-05-08 06:40:00,91.75,87.64082
2017-05-08 06:45:00,85.6,85.528175
2017-05-08 06:50:00,82.4,83.52848
2017-05-08 06:55:00,81.6,81.76365
2017-05-08 07:00:00,82.6,80.372185
2017-05-08 07:05:00,81.0,79.387184
2017-05-08 07:10:00,77.8,78.5977
2017-05-08 07:15:00,76.6,77.09315
2017-05-08 07:20:00,78.0,77.04543
2017-05-08 07:25:00,78.0,77.055824
2017-05-08 07:30:00,77.8,77.06907
2017-05-08 07:35:00,79.6,77.04319
2017-05-08 07:40:00,76.4,76.97087
2017-05-08 07:45:00,74.2,76.90076
2017-05-08 07:50:00,73.0,76.70583
2017-05-08 07:55:00,70.6,76.35577
2017-05-08 08:00:00,55.75,76.01884
2017-05-08 08:05:00,38.4,75.75388
2017-05-08 08:10:00,64.0,75.220406
2017-05-08 08:15:00,73.4,74.27814
2017-05-08 08:20:00,82.4,73.03897
2017-05-08 08:25:00,91.6,72.0276
2017-05-08 08:30:00,84.2,70.80062
2017-05-08 08:35:00,90.2,69.56492
2017-05-08 08:40:00,96.0,68.383835
2017-05-08 08:45:00,90.4,67.207596
2017-05-08 08:50:00,91.4,65.22383
2017-05-08 08:55:00,93.4,63.416737
2017-05-08 09:00:00,95.6,63.47472
2017-05-08 09:05:00,84.8,65.33381
2017-05-08 09:10:00,91.6,68.767426
2017-05-08 09:15:00,88.8,72.80928
2017-05-08 09:20:00,88.2,76.27809
