,Train Loss,Validation Loss
1,69.7173803827517,60.119760674815026
2,43.66732431256872,48.11840105526763
3,39.393724109895054,43.42640889203677
4,37.659465865495875,41.35846426324605
5,36.648256451452355,40.1591752250562
6,35.53968689421573,40.06900953477429
7,34.262682097636706,38.87054847987322
8,32.865953221801334,39.90951618883345
9,32.0329308825405,40.34111211932261
10,31.72780611477589,39.35625635851241
11,31.404004918434847,38.847533917768885
12,31.090621965527237,39.02756780578244
13,31.03756515164799,38.67960913121487
14,30.61293773313623,40.40278671932904
15,30.341316787936737,38.651998270797044
16,30.200719879236186,38.75497363246043
17,29.939335850279882,37.76222853464038
18,29.73535418276237,40.902234232126595
19,29.801641146541726,38.78459119454934
20,29.6635594963022,39.94848187892668
21,29.700185263702963,38.23207107966091
22,29.662025318552644,36.89285682392804
23,29.30634169763862,37.41180736446039
24,29.515317969545364,39.409262676820106
25,29.33734172160554,39.39874288770888
26,29.205855866702347,37.88719991629269
27,29.06604988681042,38.86600904481813
28,29.216980580146476,39.40284278102246
29,29.142161291320207,38.912720215790586
30,28.99142207011164,38.98924702213657
31,29.13715942960663,39.11622394113985
32,29.009153069025704,37.77655110906102
33,28.951491302306028,38.8723688164065
34,29.065671266593952,39.83965856926415
35,28.908575937376153,38.419045483766915
36,28.961409996780894,37.805722919416255
37,29.054904213538343,39.134209678591795
38,28.922372466109895,37.823367167544625
39,28.633380526212576,38.49145903125886
40,28.597027107063397,37.00132226901243
41,28.545017044662895,39.37044968912679
42,28.832810325553165,37.623042656956606
43,28.448996204397037,37.84343873728133
44,28.419618795441263,37.698452029176934
45,28.401009582877847,38.33407203954608
46,28.51065391040901,38.98832574625597
47,28.514017960964914,38.375647978970655
48,28.21426705400944,39.33348140750735
49,28.531096657181607,37.14358554946052
50,28.49702334371661,37.756563509236955
