Date,Daily Error,Rush Hour Error
Fri Feb 10 00:00:00 2017,24.34429126487633,31.349051525072507
Mon Apr 10 00:00:00 2017,24.34429126487633,31.349051525072507
Wed May 10 00:00:00 2017,24.34429126487633,31.349051525072507
Sat Jun 10 00:00:00 2017,24.34429126487633,31.349051525072507
Mon Jul 10 00:00:00 2017,24.34429126487633,31.349051525072507
Thu Aug 10 00:00:00 2017,24.34429126487633,31.349051525072507
Sun Sep 10 00:00:00 2017,24.34429126487633,31.349051525072507
Tue Oct 10 00:00:00 2017,24.34429126487633,31.349051525072507
Fri Nov 10 00:00:00 2017,24.34429126487633,31.349051525072507
Sun Dec 10 00:00:00 2017,24.34429126487633,31.349051525072507
